time,i_bus_d,i_bus_q,p,q
0.7234468937875751,-8.871538436637925,9.832142963861997,8.768761474728255,8.768761474728255
0.7254509018036072,-8.871538331533941,9.83214310539069,8.768761520637886,8.768761520637886
0.7274549098196392,-8.871538229898167,9.832143243784078,8.768761566541679,8.768761566541679
0.7294589178356713,-8.871538131826629,9.832143379313079,8.768761612791195,8.768761612791195
0.7314629258517034,-8.871538037415634,9.83214351222812,8.768761659718098,8.768761659718098
0.7334669338677354,-8.871537946721677,9.832143642754222,8.768761707593745,8.768761707593745
0.7354709418837675,-8.871537859749049,9.83214377107403,8.76876175660153,8.76876175660153
0.7374749498997996,-8.871537776449205,9.832143897319414,8.768761806828037,8.768761806828037
0.7394789579158316,-8.871537696728037,9.83214402156555,8.76876185826369,8.76876185826369
0.7414829659318637,-8.871537620445691,9.832144143832608,8.768761910804253,8.768761910804253
0.7434869739478958,-8.87153754822456,9.832144264828838,8.768761965698245,8.768761965698245
0.7454909819639278,-8.871537477460956,9.832144382793148,8.768762018904258,8.768762018904258
0.7474949899799599,-8.871537409999737,9.832144498350518,8.768762072673459,8.768762072673459
0.749498997995992,-8.871537345241688,9.832144611595263,8.768762126566985,8.768762126566985
0.751503006012024,-8.871537282620686,9.83214472227591,8.768762179835344,8.768762179835344
0.7535070140280561,-8.871537221659507,9.832144830009147,8.768762231678284,8.768762231678284
0.7555110220440882,-8.871537161914135,9.832144934374643,8.768762281288623,8.768762281288623
0.7575150300601202,-8.871537102920046,9.832145034929141,8.76876232781844,8.76876232781844
0.7595190380761523,-8.871537044165033,9.832145131194107,8.768762370342822,8.768762370342822
0.7615230460921844,-8.871536997754315,9.8321452361515,8.768762432365016,8.768762432365016
0.7635270541082164,-8.871536957362174,9.832145343378677,8.768762501958296,8.768762501958296
0.7655310621242485,-8.871536912947832,9.832145442303334,8.768762559820109,8.768762559820109
0.7675350701402806,-8.871536296854474,9.832144916121141,8.76876149590066,8.76876149590066
0.7695390781563125,-8.871536815373902,9.83214561943577,8.768762647416228,8.768762647416228
0.7715430861723446,-8.871536762816488,9.832145698232255,8.768762678263574,8.768762678263574
0.7735470941883766,-8.871536709385621,9.832145772019725,8.768762703411102,8.768762703411102
0.7755511022044087,-8.871536655377392,9.83214584159599,8.7687627239059,8.7687627239059
0.7775551102204408,-8.87153660117016,9.83214590754496,8.768762740657747,8.768762740657747
0.7795591182364728,-8.871536547200662,9.832145970387359,8.768762754566072,8.768762754566072
0.7815631262525049,-8.871536493899178,9.832146030628335,8.768762766509273,8.768762766509273
0.783567134268537,-8.871536441653758,9.832146088748587,8.768762777304238,8.768762777304238
0.785571142284569,-8.871536390796146,9.83214614518991,8.768762787679657,8.768762787679657
0.7875751503006011,-8.871536341604305,9.832146200344678,8.76876279826791,8.76876279826791
0.7895791583166332,-8.871536294306887,9.832146254552622,8.768762809605878,8.768762809605878
0.7915831663326652,-8.871536249082942,9.832146308102582,8.768762822136393,8.768762822136393
0.7935871743486973,-8.87153620681916,9.832146361977648,8.768762837612678,8.768762837612678
0.7955911823647294,-8.871536165364887,9.832146414659043,8.76876285263349,8.76876285263349
0.7975951903807614,-8.871536126780162,9.832146467100463,8.768762869964084,8.768762869964084
0.7995991983967935,-8.87153609077403,9.832146519654396,8.768762889692912,8.768762889692912
0.8016032064128256,-8.871536057092012,9.832146572345072,8.768762911618031,8.768762911618031
0.8036072144288576,-8.871536025566579,9.832146625073293,8.76876293549329,8.76876293549329
0.8056112224448897,-8.871535996056943,9.832146677708328,8.76876296106525,8.76876296106525
0.8076152304609218,-8.871535968396625,9.832146730099453,8.76876298803802,8.76876298803802
0.8096192384769538,-8.871535942370464,9.832146782060486,8.768763016037667,8.768763016037667
0.8116232464929859,-8.871535917709679,9.832146833357909,8.768763044596144,8.768763044596144
0.813627254509018,-8.871535894099226,9.832146883702109,8.768763073149202,8.768763073149202
0.81563126252505,-8.871535871178493,9.832146932748573,8.768763101038196,8.768763101038196
0.8176352705410821,-8.871535827745419,9.832146955930929,8.768763085299623,8.768763085299623
0.8196392785571142,-8.871535826034489,9.832147025983145,8.768763152658133,8.768763152658133
0.8216432865731462,-8.87153580216661,9.832147068178788,8.768763172971035,8.768763172971035
0.8236472945891783,-8.871535786098471,9.832147116369399,8.768763206097844,8.768763206097844
0.8256513026052104,-8.87153578003069,9.832147173496624,8.76876325688312,8.76876325688312
0.8276553106212424,-8.871535768863795,9.832147223652619,8.768763296290482,8.768763296290482
0.8296593186372745,-8.87153575336822,9.83214726762432,8.768763325777151,8.768763325777151
0.8316633266533066,-8.87153573430293,9.832147306186183,8.768763346777902,8.768763346777902
0.8336673346693386,-8.871535712381133,9.83214734008997,8.768763360664606,8.768763360664606
0.8356713426853707,-8.871535688257321,9.832147370050365,8.76876336872058,8.76876336872058
0.8376753507014028,-8.871535662530095,9.832147396734852,8.768763372133161,8.768763372133161
0.8396793587174348,-8.871535635745998,9.83214742076124,8.768763371994652,8.768763371994652
0.8416833667334669,-8.871535608401981,9.83214744269686,8.768763369303736,8.768763369303736
0.843687374749499,-8.871535581644993,9.832147463811339,8.768763366326246,8.768763366326246
0.845691382765531,-8.871535553772356,9.832147482844821,8.768763360312937,8.768763360312937
0.8476953907815631,-8.87153552705727,9.832147501085611,8.768763354547167,8.768763354547167
0.8496993987975952,-8.871535501514385,9.832147519156068,8.768763349653847,8.768763349653847
0.8517034068136272,-8.871535477202785,9.832147537363445,8.768763345987486,8.768763345987486
0.8537074148296593,-8.871535454261018,9.832147555904077,8.768763343864038,8.768763343864038
0.8557114228456913,-8.871535432851111,9.832147574945056,8.768763343591536,8.768763343591536
0.8577154308617234,-8.871535413104704,9.832147594635751,8.768763345433623,8.768763345433623
0.8597194388777555,-8.87153539510141,9.832147615092016,8.768763349574838,8.768763349574838
0.8617234468937875,-8.871535378867346,9.832147636382052,8.768763356105408,8.768763356105408
0.8637274549098196,-8.871535364376914,9.832147658523137,8.768763365019613,8.768763365019613
0.8657314629258517,-8.87153535155902,9.832147681477794,8.76876337621753,8.76876337621753
0.8677354709418837,-8.871535341055885,9.832147705711282,8.768763390726361,8.768763390726361
0.8697394789579158,-8.87153533067854,9.832147730091233,8.76876340549079,8.76876340549079
0.8717434869739479,-8.87153532160052,9.832147754391011,8.768763421329092,8.768763421329092
0.8737474949899798,-8.871535313825733,9.832147778900172,8.768763438529431,8.768763438529431
0.8757515030060119,-8.87153530680104,9.832147803398406,8.768763456384477,8.768763456384477
0.877755511022044,-8.871535300063599,9.83214782746832,8.768763474073229,8.768763474073229
0.879759519038076,-8.871535293206962,9.832147850634355,8.768763490767526,8.768763490767526
0.8817635270541081,-8.871535285819627,9.832147872400608,8.768763505614727,8.768763505614727
0.8837675350701402,-8.871535277449569,9.832147892241993,8.768763517697543,8.768763517697543
0.8857715430861722,-8.871535271974805,9.832147914254028,8.768763534483146,8.768763534483146
