time,angle,w,q_f,z_vc_d,z_vc_q,z_cc_d,z_cc_q,i_vsc_d,i_vsc_q,v_sh_d,v_sh_q,i_bus_d,i_bus_q,p_sh,q_sh
0.052104208416833664,19.54070226806453,0.9999999991809628,0.04005107279465814,-0.0009484861175250643,-0.008109692900721104,0.985733203710808,0.00012335787252342975,-0.3998346892009992,0.02464178908911663,0.9877313004862336,4.436595474157013e-8,-0.498607941856179,-0.040548524099356616,-0.492490672641342,0.040051024320237515
0.05410821643286573,20.29619549065658,0.9999999989263986,0.040051268531590516,-0.0009484636154410104,-0.008109743960863301,0.9857332031877543,0.00012335444931291413,-0.3998345601991528,0.024641566966615718,0.9877317727051306,3.790877549973637e-8,-0.49860842887054757,-0.04054874558479874,-0.49249138887117927,0.0400512654558076
0.05611222444889779,21.051688713112185,0.9999999987939934,0.040051370110240056,-0.0009484919982554569,-0.008109774049518141,0.9857332003988769,0.0001233539676937512,-0.39983498614603713,0.024641461169053348,0.9877325024320324,-9.002985051503044e-9,-0.49860909025039024,-0.04054884235469418,-0.49249240408331635,0.040051414018694255
0.058116232464929855,21.807181935532864,0.99999999883696,0.04005136629179665,-0.0009485816174458366,-0.008109780583644324,0.9857331956982505,0.00012335394167011443,-0.39983616354841567,0.024641498676702824,0.9877333761340783,5.481155522821476e-9,-0.49860967394078615,-0.04054883897905015,-0.4924934168368992,0.04005143889013715
0.06012024048096192,22.562675158021186,0.9999999990054999,0.04005127423692697,-0.0009486803018649412,-0.008109767260281713,0.9857331920390405,0.00012335394493110164,-0.39983718903544097,0.024641643241527362,0.9877337746078044,1.4552168362805027e-8,-0.498609957336772,-0.04054872619318827,-0.49249389580735803,0.04005133912248015
0.06212424849699398,23.318168380640703,0.9999999992094492,0.040051129497064436,-0.0009487193606090441,-0.008109740824530795,0.9857331904948274,0.0001233537523528421,-0.39983719726739936,0.02464184494245159,0.9877331346885606,-3.2694593081770505e-8,-0.49860968058238114,-0.04054852478644654,-0.4924933014619797,0.040051137796154254
0.06412825651302605,24.073661603395497,0.9999999993312851,0.04005111291879348,-0.0009487460548236339,-0.008109718781494532,0.9857331886397106,0.00012334735604341821,-0.39983667153158403,0.02464184406217143,0.9877324540405055,-2.082593878491779e-8,-0.49860922220926324,-0.04054850770255343,-0.49249250981552256,0.040051087404728576
0.06613226452905811,24.82915482622555,0.9999999994451478,0.04005099802304574,-0.0009486879621423503,-0.008109708612959487,0.9857331878349439,0.00012334724082622745,-0.39983607243516783,0.024641986304150418,0.9877316008777544,-5.292232477544498e-8,-0.49860892619155284,-0.04054835166812421,-0.4924917907332075,0.040050914693654016
0.06813627254509018,25.58464804914734,0.9999999995354085,0.04005091543115736,-0.0009486335443237728,-0.008109692932700165,0.985733188935732,0.00012334682013361028,-0.3998353943948675,0.024642024944886,0.98773131265711,-3.092750677462853e-8,-0.49860874779267217,-0.04054829203589796,-0.4924914717055164,0.04005083313934676
0.07014028056112225,26.34014127212298,0.9999999995594957,0.04005089571384685,-0.0009485759123600238,-0.008109686668015322,0.9857331899697029,0.00012334620120670113,-0.399834913966276,0.024641977255631557,0.9877315799982085,-1.0032229017017986e-8,-0.4986087947673433,-0.04054831601926499,-0.4924916522497605,0.040050857250132896
0.0721442885771543,27.095634495103585,0.9999999995290416,0.04005092904055233,-0.0009485304161995811,-0.008109691360054346,0.9857331901663213,0.00012334546822472892,-0.39983473281696774,0.02464187781617384,0.9877322345202029,-2.029852855609358e-8,-0.4986090039910834,-0.04054838792303254,-0.49249218484093293,0.04005095993043804
0.07414829659318636,27.85112771805446,0.9999999994750653,0.04005099371329971,-0.0009485112981477457,-0.008109703477656091,0.9857331889302838,0.00012334465660208504,-0.3998348289319127,0.024641760044464743,0.9877328860497393,-6.474770995404124e-8,-0.49860916648185183,-0.04054847075312292,-0.49249266839455386,0.040051090325687246
0.07615230460921843,28.606620940947032,0.9999999993783285,0.04005121206951902,-0.0009485883949521108,-0.008109725288283602,0.9857331835434257,0.0001233394604879992,-0.3998358245431139,0.024641574031792728,0.9877335857266268,1.3872668419560927e-8,-0.4986093926860218,-0.040548724799822376,-0.49249324387725907,0.040051330426127976
0.0781563126252505,29.362114163778692,0.9999999993986896,0.04005125180752239,-0.0009486505939642681,-0.008109738913037958,0.9857331788849877,0.00012334034483277333,-0.39983696097424315,0.02464167938379112,0.9877338482882977,-2.166641709907427e-8,-0.49860960589461695,-0.040548708138929815,-0.4924935839452562,0.04005134233626786
0.08016032064128256,30.117607386639893,0.9999999994777972,0.040051208869763794,-0.000948687657656891,-0.00810973434464144,0.9857331774041584,0.00012334032131108984,-0.39983695002419956,0.024641814986165512,0.9877330733937583,-7.5778140697452e-8,-0.49860930707670864,-0.04054860262211563,-0.4924929002289119,0.040051233673450704
0.08216432865731463,30.87310060956808,0.9999999995725657,0.040051125678858636,-0.0009486914244879964,-0.008109725058991497,0.9857331773953384,0.00012333974647764479,-0.39983644870064655,0.024641913884225902,0.9877321450578717,-1.0005162225751221e-7,-0.4986089135329476,-0.040548497814403596,-0.4924920476519302,0.04005110461172596
0.08416833667334668,31.628593832547548,0.9999999995869705,0.04005117499953332,-0.0009486948324719198,-0.008109722767449373,0.9857331755345536,0.00012333372684265677,-0.39983590141877823,0.024641835304363265,0.9877316332372309,-6.019847521474925e-8,-0.49860871544363855,-0.04054855329743373,-0.4924915984105017,0.04005111878936552
0.08617234468937875,32.38408705556661,0.9999999996703387,0.04005107760827303,-0.0009486560619810163,-0.008109716040321705,0.985733175679178,0.00012333335933618404,-0.39983543862519744,0.024641905340878525,0.9877314189223749,-4.710666542112058e-8,-0.4986087484488326,-0.040548466048792954,-0.4924915246823719,0.040051017393295495
0.08817635270541081,33.13958027866279,0.999999999752398,0.040051001838429634,-0.0009486188079433942,-0.008109701686320987,0.985733176435615,0.00012333355827030186,-0.3998351546605168,0.02464192449495271,0.987731737234891,-1.8543174882606053e-8,-0.4986089224025824,-0.04054842300664473,-0.49249185637362325,0.04005097354428087
0.09018036072144288,33.89507350181787,0.9999999998004482,0.040050981054114275,-0.0009485848614003706,-0.008109689611934442,0.9857331764285177,0.00012333459736418143,-0.3998351743949852,0.024641918711151768,0.9877323272801201,-8.905066392326476e-9,-0.49860914708508236,-0.04054841920625164,-0.4924923728924177,0.04005098891026841
0.09218436873747494,34.65056672499935,0.9999999998162042,0.04005102024712895,-0.0009485730963410982,-0.008109682879368516,0.985733174879051,0.00012333662107808576,-0.3998355919276871,0.02464190628546469,0.9877328502247021,3.866687148454807e-9,-0.498609260265676,-0.040548452129093075,-0.49249274594743464,0.04005103626570298
0.09418837675350701,35.40605994817851,0.9999999998225505,0.04005107613741741,-0.0009486142505783545,-0.00810969008545904,0.9857331729857571,0.00012333681209452586,-0.39983652628265404,0.02464184238755513,0.987733532119476,6.99662062599158e-8,-0.4986094635784568,-0.040548540128892495,-0.49249328944557386,0.04005111787798672
0.09619238476953906,36.16155317133775,0.999999999801739,0.04005112407552152,-0.0009486323714624666,-0.00810969996259391,0.985733172219264,0.00012333692658292683,-0.3998366047880009,0.02464181768547681,0.9877331104562862,4.563746570056169e-8,-0.4986092328546367,-0.04054855580800315,-0.49249285032026635,0.04005112839748749
0.09819639278557113,36.917046394474994,0.9999999997762319,0.04005115223149838,-0.0009486344538006115,-0.00810970917239193,0.9857331721924238,0.00012333698568265742,-0.3998362412898371,0.024641803158890602,0.9877323262303194,1.4346033848201638e-8,-0.49860890735143143,-0.040548548348718905,-0.492492136519098,0.040051104832682434
0.1002004008016032,37.67253960700821,0.9999995864303982,0.03969003025498121,-0.0007724956674699413,-0.00809755232672038,0.9857748094165533,0.00012560073159511824,-0.39061895981337974,0.025157079285704896,0.9834839413044975,-0.0002515717080047785,-0.4848771005725721,-0.03961752594365638,-0.47685887527074183,0.03908518192016381
0.10220440881763526,38.42802711962929,0.9999846562653216,0.03834302146999257,0.0037224468553724126,-0.007930186962362935,0.9857745135525983,0.000130092157648722,-0.368513022885803,0.026914375036250836,0.9857757079402351,-0.0005889415213374642,-0.46745335048299896,-0.037949765172128294,-0.4607818073089783,0.037685259316108194
0.10420841683366733,39.18350290366083,0.9999689210861655,0.032919522668433725,0.005533672987380754,-0.007079114586581837,0.9857773738779108,0.00013742273748683904,-0.3637550092716207,0.03271562167047294,0.9873484834662545,-0.0009084212229700021,-0.4626039127953276,-0.03238645654062372,-0.4567218511995638,0.032396957962442824
0.1062124248496994,39.93896583501361,0.999950257274224,0.030959389640372734,0.007373145470704072,-0.006465668596355143,0.9858208275185506,0.00012869296544207754,-0.354779711446172,0.03397376519472505,0.9876442545853574,-0.00028581921781647057,-0.45357328506306854,-0.031245579800960384,-0.4479601184387672,0.03098915733316599
0.10821643286573146,40.694413275528255,0.9999280275521343,0.03301815201424141,0.009056476465923132,-0.006549901417667996,0.9858615217367531,0.00011802345834308315,-0.3470185108213337,0.03119841967516549,0.9876694402849571,0.00043452384773414647,-0.4457544542429873,-0.03408074564890054,-0.4402728612234308,0.03346682003894128
0.11022044088176351,41.449842983718774,0.9999036424578465,0.03750288707040739,0.010102822730909334,-0.007220857210814615,0.9858822743158735,0.00011156490137061967,-0.34307605885637765,0.026280750307181227,0.9875942342838486,0.000886670681007793,-0.4417687360227562,-0.03900619618776785,-0.4363228422334749,0.03813059107036692
0.11222444889779558,42.2052541233437,0.999879233925712,0.04243775979639855,0.01030028227512487,-0.00815066850727678,0.9858786015578253,0.0001108305937033438,-0.3435094857916134,0.021269609114353976,0.9874764254902324,0.0009654577978545781,-0.4421836817066977,-0.0439837783830214,-0.4366884259036595,0.043006034573632744
0.11422845691382764,42.96064744372873,0.9998567404486287,0.04617474923403573,0.009750170443740184,-0.008993433578576179,0.9858549990532072,0.00011469809486649132,-0.34733480279120366,0.017754358936785602,0.9873611907212794,0.0007264218798768158,-0.4460149741132459,-0.04744397364092334,-0.44041234026049614,0.046520343270702515
0.11623246492985971,43.71602488981694,0.9998373218400611,0.04783380474730846,0.008767732311794823,-0.009507602511915928,0.9858211791645203,0.00012089344489407524,-0.35271748955688964,0.016479933089090747,0.987292933668723,0.00031571312867574916,-0.4514273355107129,-0.04866397854751095,-0.44570638227154763,0.04790308060770004
0.11823647294589178,44.471388915338224,0.9998211668720084,0.04739706883612474,0.007725767687439656,-0.009611301141464986,0.9857878522221831,0.00012676276409654002,-0.35776543156478013,0.01730336054451524,0.9872456210125473,-0.00009110067871158444,-0.45649597063757974,-0.04780258722315345,-0.45066929317368276,0.04723448200188277
0.12024048096192384,45.226741789968294,0.9998076492280453,0.045523532042791574,0.006936023238169275,-0.00937337178684642,0.9857628044002561,0.00013035269863487904,-0.36112970277960366,0.019441284878914927,0.9872536995296676,-0.00036930109826475613,-0.459882462890527,-0.045651703129665065,-0.4540038036133844,0.04523964790321011
0.1222444889779559,45.98208512092381,0.9997957138424445,0.043180317140810415,0.006550715110187762,-0.008956134394995511,0.9857493609488929,0.00013096496024926163,-0.3623269269241105,0.021864523588169923,0.9872865635771305,-0.00045668387491014346,-0.461089947001173,-0.043238123680857,-0.4552081631208829,0.04289899088807486
0.12424849699398796,46.7374196930716,0.999784306932497,0.041270607622310995,0.006556242242307861,-0.008543343589595432,0.9857461746142567,0.00012895816793758342,-0.36169086351854896,0.023682628921426294,0.9873221875967733,-0.0003679506932463409,-0.46045091909721936,-0.04144346617993016,-0.45459815957190003,0.04108747692524927
0.12625250501002003,47.492745606540545,0.9997727117012216,0.04035882252138524,0.0068134855969418096,-0.008276260311211068,0.9857487257729236,0.00012544466040164654,-0.36008368498590426,0.024397702144970754,0.987342006437565,-0.0001708637764600184,-0.45883075632126996,-0.04075433216955111,-0.4530159161224065,0.04031686165108865
0.1282565130260521,48.248062601650275,0.9997607010624556,0.04056402939832048,0.00713064862384865,-0.008217928864282176,0.9857514745237914,0.00012176709862005071,-0.3585007465064842,0.023976248359311326,0.9873362872384407,0.000047262464697756684,-0.45723049248677605,-0.041194638646193237,-0.451442203824252,0.04065135173505172
0.13026052104208416,49.003370425122164,0.9997484987675772,0.041620348826657154,0.007336779003889131,-0.00835048135297103,0.9857498663844877,0.00011901677317561259,-0.35772054425086913,0.02275599000361278,0.9873054341707946,0.000211920527437209,-0.45643440695286863,-0.04242150496879887,-0.4506491603147988,0.041786254561136556
0.13226452905811623,49.75866911035858,0.9997366037670667,0.04304874083961986,0.007332146793127011,-0.008598992844940055,0.9857415750002944,0.00011773986361707096,-0.35810255071315356,0.021254376556927,0.9872575765455989,0.00028244606396603847,-0.45680596176792787,-0.04391740856084982,-0.45099755106577355,0.043228771298049966
0.1342685370741483,50.51395910057466,0.9997255651291628,0.04435918763389216,0.0071044202556009815,-0.008868293155184245,0.9857267486859178,0.00011788441949544749,-0.35956510091833666,0.019962394948602708,0.9872041569691854,0.00025746496646320217,-0.4582648109306998,-0.045195249059298205,-0.45241256253676804,0.04449895061241932
0.13627254509018036,51.26924121031771,0.9997157913163236,0.04521038345155306,0.00671314294664733,-0.009077999894722145,0.9857074056981131,0.00011895154255719053,-0.36170991907560374,0.019193257914783563,0.9871555029976676,0.0001664977996609799,-0.4604115106939246,-0.045947520480673264,-0.4545054065860371,0.04528069018812552
0.13827655310621242,52.02451647398483,0.9997074473497853,0.045485158784547466,0.006254678397864775,-0.009184928627976383,0.9856863674257034,0.00012025592831021798,-0.3640200676130302,0.01902215045110065,0.9871178323012428,0.00005354600763472138,-0.4627264067576474,-0.04610433102134219,-0.45676795629001293,0.045485630145777216
0.1402805611222445,52.77978595516541,0.9997004528010817,0.04527711412934646,0.00582327652465551,-0.009188544338205332,0.9856661771714799,0.00012118736450094031,-0.3660511963401232,0.0193157555363626,0.9870922620981486,-0.00004025571015995906,-0.4647621152753968,-0.045802281361815717,-0.45876124390134876,0.0452297868476964
0.14228456913827653,53.53505058647183,0.9996945584148303,0.044812837547055576,0.005481567019116185,-0.009121223927486762,0.9856483670704395,0.00012152668563850009,-0.3675562874213321,0.019822233545995285,0.9870755667994899,-0.00008887581900140556,-0.46626933173377944,-0.045293878854404994,-0.4602390393717608,0.04474992121149232
0.1442885771543086,54.290311083485065,0.9996894588457684,0.04435059862610178,0.00524793148508532,-0.009031708674308608,0.9856331501231165,0.00012095454348030954,-0.36851990722068945,0.020277425448619258,0.9870624467021422,-0.00008749335692610838,-0.46723151152443276,-0.04484175793162342,-0.4611827555857148,0.04430249495181834
0.14629258517034066,55.04556794442169,0.9996848984964295,0.044090406258317616,0.005100388154815941,-0.008963922215047087,0.9856197143211846,0.00011981178370629061,-0.36911040357826364,0.02049284083036676,0.9870471415614708,-0.000047289240477508655,-0.46781741276822103,-0.04463156608593839,-0.4617557294526937,0.044075582458669334
0.14829659318637273,55.80082151537976,0.9996807370989464,0.04412173508849728,0.004993109031996117,-0.008945404069395228,0.9856066752724928,0.00011844439151515674,-0.36958394945234074,0.020400025208579125,0.9870259818623696,9.959458213850488e-6,-0.4682844343909242,-0.04472890332685151,-0.46220934912121,0.04414392586455611
0.1503006012024048,56.55607208595862,0.9996769634447149,0.044420604150844444,0.004876565378276897,-0.008981616644362986,0.9855926651224262,0.00011718689948499563,-0.37018166222014637,0.02004464989645959,0.9869978047829637,0.00006200934761377568,-0.46887527459983913,-0.04508610966524469,-0.46278166250729735,0.044470816615910305
0.15230460921843686,57.31131997736648,0.999673664495333,0.04488235784842902,0.004714379485198394,-0.009059189472333683,0.9855767704618152,0.00011626082799160196,-0.3710553360943894,0.01954662843584293,0.9869639130053937,0.00009329451270672597,-0.46974289411013187,-0.045582628658849274,-0.46362353748654267,0.04494458511180623
0.15430861723446893,58.06656559639359,0.9996709697856381,0.04537319154315323,0.004492204562062099,-0.00915441673234062,0.9855587298886731,0.00011572882926072698,-0.37223732887447714,0.019045056892729607,0.9869271056640563,0.00009832429769747105,-0.4709207705362502,-0.04607983253871878,-0.464769003829601,0.045431132802888
0.156312625250501,58.82180944546777,0.9996689944692755,0.04577953957072012,0.004217512496662194,-0.009243153827270038,0.985538873836179,0.0001155115871537224,-0.3736573520680504,0.01864964834242954,0.986890249110557,0.00008129266393448385,-0.4723382581251947,-0.04646943842632978,-0.4661497988500612,0.045821838029307116
0.15831663326653306,59.57705209531571,0.9996677996514745,0.04603976179892962,0.003912484345053647,-0.009308634626758223,0.9855178950409612,0.0001154442165140305,-0.37518631847675493,0.018412073175844045,0.9868556946868839,0.00005246828338762355,-0.47386585095640793,-0.04670126552692978,-0.4676396638692116,0.04606254690657922
0.16032064128256512,60.33229413727265,0.999667378748823,0.0461521655660323,0.0036037501709696254,-0.009345171199487672,0.985496550095004,0.00011534872013560606,-0.3766905565177026,0.01832257215654165,0.9868244652662722,0.000023591757143950535,-0.4753690823722525,-0.04678624356390122,-0.46910694428581245,0.04615859499481933
0.1623246492985972,61.087536134962534,0.9996676684627125,0.04616202385751321,0.003313017825766609,-0.009357480975903045,0.9854754098945367,0.00011509400866906254,-0.3780748297927798,0.018326895721547866,0.9867962904805911,3.77554071236069e-6,-0.47675199109768757,-0.04677914882303059,-0.47045727291101475,0.046159690533854006
0.16432865731462926,61.84277859086677,0.9996685753226281,0.04613651815902997,0.0030513674095037947,-0.009356832638856812,0.9854547251647185,0.00011462749457389013,-0.379303544419882,0.01835369431788655,0.9867699876261489,-2.8202644420337465e-6,-0.477978533481453,-0.04675119157993852,-0.47165473971833494,0.04613402076270568
0.16633266533066132,62.598021935132586,0.9996700055871482,0.046140169884297984,0.0028193021423617466,-0.009355574751805979,0.9854343769388603,0.00011411994394218438,-0.38040473195326313,0.01834314983609937,0.9867575969600761,8.58294937742614e-7,-0.4790736686714374,-0.046763444861729765,-0.4727296222019033,0.04614377329083086
0.16833667334669336,63.353266534777575,0.9996718898041803,0.046205676389270325,0.0026043157788645088,-0.009364438960896197,0.9854142329913638,0.0001133513821346194,-0.3814164031185506,0.018255776127391554,0.9867173081079161,0.000016016461358413828,-0.48008459987990243,-0.046849006807093585,-0.47370853441287053,0.046219036627782074
0.17034068136272543,64.10851271642409,0.99967419068136,0.046348369540441865,0.002396676304270322,-0.009387125169669268,0.9853937611885915,0.00011257223173189271,-0.38242612562119155,0.018093577518602827,0.9866890198587412,0.00003050387395643536,-0.481090330242717,-0.047010824365707006,-0.47468798042296567,0.0463703890973555
0.1723446893787575,64.86376079150581,0.9996769034884629,0.046547325766077036,0.002183644265042645,-0.009422446811164638,0.9853727264886312,0.00011185286086229982,-0.3834802908636986,0.01787885818608696,0.9866592745966802,0.00004130198872706438,-0.4821406387864689,-0.04722434626611532,-0.4757104833780546,0.04657442586299977
0.17434869739478956,65.61901107586762,0.9996800423857318,0.046768981167931704,0.001958572275327296,-0.009465173616738104,0.9853509901556371,0.00011123335101799066,-0.3846024402715666,0.01764803108533492,0.9866286692392202,0.00004550678079884147,-0.48325935044216456,-0.04745316066385046,-0.4767996892647433,0.04679665717964013
0.17635270541082163,66.37426389833642,0.9996836250190578,0.04697907288911358,0.0017209054842624793,-0.009508639475906027,0.9853285861242016,0.00011071068169532903,-0.38578538372273735,0.017435499787696436,0.9865980269722342,0.00004302115619982689,-0.48443936986162134,-0.04766313710369274,-0.4779489770164143,0.04700351588401019
0.1783567134268537,67.12951959805277,0.9996876592799517,0.04715365414343313,0.0014750888943304977,-0.009547210529498482,0.9853056786773626,0.00011025062107880683,-0.38699980786296234,0.017263198621590776,0.986568322331802,0.000035852156743700994,-0.4856513718942816,-0.04783272484484743,-0.47912997411422803,0.04717283945363188
0.18036072144288576,67.88477851394161,0.9996921361099594,0.04728437764460761,0.0012281311417725318,-0.009577863176781547,0.9852824879987928,0.00010980842640353647,-0.3882087322160405,0.017136490152382722,0.9865393880368086,0.000027254817399591064,-0.48685785290451367,-0.04795698760392658,-0.4803057553242737,0.047298187980986076
