time,pi_cc_d,pi_cc_q,theta_pll,gamma_pll,i_vsc_a,i_vsc_b,i_vsc_c,v_sh_a,v_sh_b,v_sh_c,i_bus_a,i_bus_b,i_bus_c,int_vdc,v_dc,i_load
0.04008016032064128,0.2460917358544595,0.05027341682475633,15.10735709432628,1.8785051829962343e-11,-0.2620708708968005,0.2424659023261323,0.01960496857051149,-1.098256005871543,1.3193407810985858,-0.22108477522700593,0.9251216454877798,-1.0262313735207755,0.10110972803282316,-0.7997758473861667,0.9999999999929867,-0.3011698503147266
0.044088176352705406,0.24609173585798644,0.050273416824932485,16.618343540949883,1.921250809806013e-10,-0.14410383700483112,-0.1478416243204379,0.2919454613251407,-0.9534222676018617,-0.4266669281790354,1.380089195780896,0.7050053190233768,0.4135506524173765,-1.118555971440872,-0.7997758473865321,0.9999999999886364,-0.3011698503147266
0.04809619238476953,0.24609173585687077,0.0502734168247637,18.129329987563807,1.2670361778674136e-10,0.2448434836020579,-0.2601401438703533,0.015296660268174243,0.9842758597771052,-1.3703481697557083,0.3860723099786024,-0.8408393602526641,1.075670728093113,-0.23483136784057085,-0.7997758473869208,0.9999999999883921,-0.3011698503147266
0.052104208416833664,0.2460917358565506,0.050273416824914326,19.640316434177937,6.525561025540515e-11,0.17337449285479722,0.11674226787033495,-0.29011676072525444,1.071090897229618,0.2628439145666948,-1.3339348117963186,-0.805526343846191,-0.284955870230523,1.0904822140765982,-0.7997758473872905,0.9999999999899937,-0.3011698503147266
0.05611222444889779,0.2460917358523515,0.05027341682485398,21.151302880792993,2.900631982673382e-11,-0.2241168251220028,0.27409649545959996,-0.04997967033771332,-0.8562285775875822,1.4017707297363902,-0.5455421521488083,0.7445399129051931,-1.1097367432541234,0.36519683034880934,-0.799775847387668,0.9999999999960669,-0.3011698503147266
0.06012024048096192,0.24609173585738392,0.05027341682501504,22.66228932741567,1.8275008672822208e-10,-0.20016731635865434,-0.08397445816666706,0.2841417745252148,-1.1734517277745995,-0.09526439431115882,1.2687161220857666,0.8945349605636304,0.1522885629047123,-1.0468235234684635,-0.7997758473880355,0.999999999990023,-0.3011698503147266
0.06412825651302605,0.24609173585525254,0.050273416824974486,24.173275774025523,1.6579000699943316e-11,0.20018713046186434,-0.28413551011358,0.08394837965159717,0.715944228547481,-1.4131594219484302,0.6972151934009475,-0.6375996335083944,1.127942591127263,-0.49034295761898455,-0.7997758473883886,0.9999999999902408,-0.3011698503147266
0.06813627254509018,0.246091735853487,0.05027341682435441,25.684262220637,-1.0801816082861422e-10,0.22409937719329315,0.05000649537960654,-0.27410587257301267,1.2590417479398646,-0.07367663599243027,-1.1853651119474373,-0.9707590058775108,-0.017444764430970733,0.9882037703083729,-0.799775847388734,0.9999999999887699,-0.3011698503147266
0.0721442885771543,0.2460917358537895,0.050273416824817646,27.195248667255903,-4.869859373509598e-11,-0.17339639633612003,0.29011370853091334,-0.11671731219489756,-0.5654277348673582,1.40435149463531,-0.8389237597679496,0.5215468957116197,-1.130028085667442,0.6084811899557143,-0.7997758473890587,0.9999999999919099,-0.3011698503147266
0.07615230460921843,0.24609173585393862,0.050273416824693176,28.706235113874396,2.1511806548075076e-12,-0.24482865081928767,-0.01532384924579491,0.26015250006498,-1.326637770568891,0.24156469223403249,1.085073078334863,1.0331091408048225,-0.11764835061252178,-0.915460790192406,-0.7997758473893757,0.9999999999920102,-0.3011698503147266
0.08016032064128256,0.246091735852371,0.05027341682471202,30.21722156049025,-1.4122046823486996e-11,0.14412751027241585,-0.2919456520532973,0.14781814178073913,0.4068302439803051,-1.3754728164475696,0.9686425724672328,-0.3980402982335242,1.1159634124679039,-0.7179231142345014,-0.7997758473896688,0.9999999999948328,-0.3011698503147266
0.08416833667334668,0.24609173585481364,0.05027341682475879,31.728208007109703,6.136070735752102e-11,0.2620588746289907,-0.019577803576541535,-0.24248107105252478,1.3752737095589678,-0.40600034882213554,-0.9692733607368318,-1.0806942529548944,0.2510600570808768,0.8296341958739368,-0.7997758473899611,0.9999999999912409,-0.3011698503147266
0.08817635270541081,0.24609173585059727,0.05027341682488954,33.239194453726995,8.171621391999807e-11,-0.11279877856823907,0.2896051581542267,-0.1768063795860602,-0.24241840255203778,1.3269361129619728,-1.084517710409937,0.2688449749772001,-1.0859495796966714,0.8171046047194004,-0.7997758473902321,1.0000000000007618,-0.3011698503147266
0.09218436873747494,0.24609173585563024,0.050273416824868966,34.750180900343054,7.276349303858872e-11,-0.27554379428850057,0.0541996539487045,0.2213441403397228,-1.404254450111233,0.5646335122189123,0.8396209378923144,1.112834250991572,-0.38088365320405665,-0.7319505977875833,-0.7997758473905033,0.999999999990008,-0.3011698503147266
0.09619238476953906,0.24609173585179542,0.05027341682509098,36.26116734695718,1.5504594935365213e-11,0.07985794325546368,-0.2831256691164146,0.20326772586087705,0.07454195392341921,-1.2594350305479785,1.1848930766245591,-0.1358073595400362,1.0404155131143502,-0.9046081535743881,-0.7997758473907608,1.0000000000008067,-0.3011698503147266
0.1002004008016032,0.24609176079104755,0.050273416825682544,37.772153793533235,-9.91793481077403e-10,0.28510979376578816,-0.08805551255718425,-0.19705428120867774,1.413168805730706,-0.7151984003828307,-0.6979704053478699,-1.1290694018752527,0.5052635340731465,0.6238058678020257,-0.7997758265691765,1.000032283212189,-0.31857499012381674
0.10420841683366733,0.24614293397747675,0.05027827659498737,39.283198483138634,0.001425958559068444,-0.04756368938926786,0.28573414895731364,-0.2381704595681254,0.09250404978712198,1.176901397023354,-1.2694054468104756,0.0013852486104295111,-0.9699399919642335,0.968554743353724,-0.7996737671849498,1.005753957705884,-0.39966915056774377
0.10821643286573146,0.24621591727009795,0.05029341530620991,40.79452306528721,0.009389689096034572,-0.3235749970647996,0.13494725047518405,0.1886277465895664,-1.4046533648757065,0.8526045665095249,0.5520487983661493,1.0984403865824663,-0.6045135362207762,-0.4939268503617186,-0.7993137284551995,1.012071403644887,-0.4011425833279437
0.11222444889779558,0.24627699343721657,0.0503129817476608,42.30607322885425,0.021938105625010106,0.011978228499068497,-0.301889525042056,0.2899112965428089,-0.25426530497643274,-1.0784186951986576,1.3326840001750873,0.12685760210790736,0.8682563446994813,-0.9951139468075529,-0.7987176124288222,1.017538147837233,-0.4011693548893543
0.11623246492985971,0.24632680970439916,0.05033309278928549,43.81774883547389,0.03625717129131713,0.356596236827131,-0.186135018510557,-0.1704612183166279,1.3747373684423827,-0.9770280370518598,-0.39770933139063425,-1.05161075010245,0.688434947080589,0.3631758030219864,-0.7979181240358646,1.0222366327059391,-0.4011698413133431
0.12024048096192384,0.24636718330001114,0.05035142476575402,45.32947813600021,0.05047662443914249,0.03166458698897574,0.30324013337641453,-0.334904720362973,0.41382060990228714,0.9645986401888891,-1.378419250091715,-0.24674590392122697,-0.7649291004267601,1.0116750043506741,-0.7969441024661595,1.0262620997902345,-0.4011698501511486
0.12424849699398796,0.24639962139441376,0.05036669069378839,46.841212584513826,0.06345506098717113,-0.3772729962222522,0.23668916854226651,0.14058382768107658,-1.3260846266217547,1.0891250467511795,0.2369595798692682,0.998042311848217,-0.7621046608355844,-0.23593765101018382,-0.7958208362910018,1.0296966257955324,-0.4011698503117547
0.1282565130260521,0.24642534532024812,0.05037831295506465,48.35292061220185,0.0745626396887765,-0.08018588586184704,-0.2917972816882025,0.3719831675519176,-0.5686953067954033,-0.8370152843270484,1.4057105911224814,0.3589217805010861,0.659293800520999,-1.01821558102026,-0.7945705554345102,1.0326111074158624,-0.4011698503146726
0.13226452905811623,0.24644537507031708,0.05038617311669013,49.86458269946265,0.08351542708983327,0.3864157250640058,-0.2845430346878015,-0.10187269037308455,1.2590923246721555,-1.1869362779085508,-0.07215604676363169,-0.9370734681853227,0.8254722221835751,0.11160124600481244,-0.7932128438097027,1.0350669757193807,-0.40116985031472563
0.13627254509018036,0.24640431676780838,0.05038650351150201,51.376158103244435,0.08952278774448848,0.12519698672754193,0.25896636846081933,-0.3841633551851353,0.7163020397590736,0.6936700569034281,-1.4099720966623528,-0.4698143186306035,-0.5570987932227811,1.0269131118565027,-0.7918513358981251,1.0298192480941424,-0.21168961517015172
0.1402805611222445,0.24626583443460184,0.05036215137733361,52.887207792063485,0.08235602320110187,-0.33415599079858693,0.2843522776760255,0.049803713122377885,-1.1659630064704973,1.2685483019040327,-0.1025852954347215,0.9107837170277696,-0.9229738398665195,0.012190122838119544,-0.7908889293022452,1.018350093410476,-0.20136098615865453
0.1442885771543086,0.24614215052401509,0.050322558891091516,54.39767216833392,0.06199058013122965,-0.142581241672816,-0.18779926223567414,0.3303805038952958,-0.8641197522729037,-0.5324906386330561,1.3966103909066108,0.6104228715584099,0.4749363712347822,-1.0853592428070915,-0.7903624825989158,1.0081514466477506,-0.20117332387934794
0.14829659318637273,0.2460391882860304,0.05027756882540108,55.907763740363116,0.034737146204159616,0.2676825209844481,-0.26170664226412294,-0.005975878734341203,1.0575052154143907,-1.3365547397735817,0.2790495243592005,-0.8829383959998957,1.0300184830948032,-0.14708008710875825,-0.7902177584576041,0.9992803092007908,-0.20116991342886265
0.15230460921843686,0.2459540565825538,0.05023330133667145,57.417648861630575,0.005198745377594429,0.1510489087028646,0.13181478851496756,-0.28286369723128757,0.9973683154804439,0.3650848469151542,-1.3624531623956286,-0.7467697752948889,-0.3692877195624854,1.1160574948439512,-0.7904042347949749,0.9916025025529802,-0.20116985146148675
0.156312625250501,0.24588409947045586,0.05019341640599159,58.927444726127675,-0.023627442902346144,-0.2140532324494081,0.23968350906112137,-0.02563027662445675,-0.9336872364792513,1.3828926855774715,-0.4492054490982263,0.825267534336398,-1.115303678678312,0.2900361443291892,-0.790876663784771,0.98499096414615,-0.20116985033556253
0.16032064128256512,0.2458270630848368,0.05015987650898624,60.43723144612399,-0.04990987986248898,-0.1543573887922167,-0.08848038842157013,0.24283777720112557,-1.1138062218206026,-0.19363317385572573,1.3074393956761867,0.8729160328452132,0.24476272843390154,-1.1176787612915993,-0.7915946820389366,0.9793289976659406,-0.20116985031510518
0.16432865731462926,0.2457810341953042,0.050133490363767054,61.947061831590496,-0.07263944815018555,0.17081347261728505,-0.21950637392865327,0.048692901298029244,0.7965332764298458,-1.4075008055606768,0.6109675291306529,-0.742133371793049,1.1773128870744243,-0.4351795152941892,-0.7925224008786927,0.9745099432595302,-0.20116985031473347
0.16833667334669336,0.24576212280165313,0.05011499999525171,63.45696863085062,-0.09137901216261658,0.15970441983096614,0.055575632916867374,-0.21528005276290793,1.214059766277321,0.021065776805701597,-1.235125543083264,-0.982155288465325,-0.10702022492719732,1.0891755133812657,-0.793608046368763,0.9736162461785645,-0.36350932425485816
0.1723446893787575,0.24587366393052154,0.05012092603966907,64.96726916280105,-0.09884244398970726,-0.16253084174921056,0.24373104663901649,-0.08120020490650018,-0.6560535284105059,1.4152805399521249,-0.759227011541665,0.6193443168524025,-1.1775215744149445,0.5581772575456604,-0.7944738740504488,0.9833319462424494,-0.4004846855598717
0.17635270541082163,0.24598839843151282,0.05014875778960151,66.478239080517,-0.08969647576404796,-0.21767940288372523,-0.03541716830047706,0.25309657116810175,-1.290348172251547,0.13956959754633577,1.1507785747051935,1.0141524538619846,-0.03376845234879597,-0.9803840015295108,-0.7949565506382832,0.992369458140574,-0.40115740250964843
0.18036072144288576,0.24608373244273735,0.0501870014033039,67.98967884211241,-0.0702880308842595,0.16571898505419352,-0.29615701483905305,0.13043802977039695,0.5092128647389896,-1.3988088391977695,0.8895959744575371,-0.4758346550999686,1.1246282550278595,-0.6487935999380348,-0.7951018473861664,1.0001900769484493,-0.40116962410967466
0.1843687374749499,0.24616243460985096,0.050228449143185326,69.50140452561155,-0.04595925896804796,0.27312391897657207,0.0024681613667601734,-0.27559208035421134,1.3479244751624748,-0.299385662222875,-1.0485388129396094,-1.0314636095036083,0.16328039532098806,0.8681832141717776,-0.7949555106075854,1.0069472552172734,-0.4011698462043672
0.18837675350701402,0.2462273818960287,0.050268560563617,71.01328538231618,-0.020280247311573258,-0.15160623607947338,0.3338839178808653,-0.1822776818116462,-0.35404437418445756,1.3637490185172447,-1.0097046443327868,0.33964692323403134,-1.0677517701820942,0.7281048469378244,-0.7945572841705411,1.0127807419625996,-0.4011698502400468
0.19238476953907813,0.24628087366153495,0.05030464640756131,72.52523116214105,0.004480193246465487,-0.3208253976185583,0.03966779147853894,0.2811576061302688,-1.3882346322104862,0.45676528824062923,0.9314693439698466,1.0399524674063467,-0.2830064418952317,-0.7569460255208523,-0.7939417567956404,1.0178086702467655,-0.40116985031336977
0.19639278557114226,0.2463247508617775,0.05033529672963114,74.03718112408878,0.02696967702848351,0.12443076007635448,-0.3579588146324193,0.23352805454676775,0.19290020643140152,-1.3102374059709827,1.1173371995395827,-0.20876799202588586,1.0056921395526888,-0.7969241475361089,-0.7931391495109245,1.0221314769300205,-0.401169850314702
0.2004008016032064,0.24636005111999834,0.05035996413358011,75.54909585879328,0.04647082745735438,0.3596335528888027,-0.08717035872325196,-0.2724631941748401,1.4100977435429098,-0.6090704022491007,-0.8010273412938222,-1.039161497257879,0.39403642893565205,0.6451250683131672,-0.7921763405930775,1.0255615000818468,-0.33425582581377655
0.20440881763527052,0.2462785820209578,0.050367669600307835,77.06081317673504,0.05932274854514834,-0.08127712843410426,0.340411096009128,-0.2591339675819878,-0.023667039343449936,1.2326287298156062,-1.208961690472168,0.0830306392927167,-0.9604469487933524,0.8774163094937009,-0.7913055306187623,1.0167430237808388,-0.20358803322852023
0.20841683366733466,0.24615587715603093,0.05034944902434061,78.57188708304912,0.055621566191076166,-0.3224724589199458,0.11302284861858615,0.20944961029464024,-1.4083263562252701,0.7609042164817013,0.6474221397435641,1.0924131467364193,-0.5294642812026595,-0.562948865540215,-0.7908377146511926,1.006806011190649,-0.2012137951037387
0.2124248496993988,0.2460521288828258,0.050317802168188916,80.08243978094076,0.039918347685002964,0.03361675693050344,-0.27666053478428015,0.24304377784602726,-0.15398532872681928,-1.1369733099880255,1.2909586387149996,0.047697417426100897,0.9435951402901621,-0.9912925577241974,-0.7907428066760893,0.9981368718396553,-0.2011706485877958
0.21643286573146292,0.24596665295375822,0.05028116132158476,81.59266903292189,0.01805204926176142,0.2793080624783858,-0.1269016637758929,-0.1524063987101383,1.3897769381896339,-0.9039053965618727,-0.48587154162778207,-1.1345845893551392,0.6689078106194367,0.4656767787281828,-0.7909713510015297,0.9906439307201822,-0.20116986482215482
0.22044088176352702,0.24589667360578318,0.0502448435928521,83.10272010885501,-0.005943904680669429,0.0014994114288492955,0.2245898737686738,-0.2260892852047217,0.3273509181090374,1.0248916094163845,-1.3522425275254255,-0.1888154226059736,-0.8971468459351775,1.085962268533957,-0.7914787793041185,0.9842002009730525,-0.20116985057831835
0.22444889779559116,0.2458398017586876,0.05021204058306726,84.612694603863,-0.029457100671606465,-0.24264198709321563,0.1347328761764371,0.10790911090991202,-1.3498837149661402,1.0314979553476298,0.31838575961839166,1.1483806862531911,-0.8005872683646528,-0.3477934178954635,-0.7922254141989972,0.9786889809885808,-0.2011698503195159
0.2284569138276553,0.24579402834437322,0.05018447011333589,86.12266180156155,-0.05089092183635509,-0.0276208112556519,-0.18237526035148127,0.20999607160128203,-0.4941823494537748,-0.8980094292514649,1.3921917787051457,0.33449508232776204,0.824433537223109,-1.158928619556396,-0.7931760411079245,0.9740041665942671,-0.2011698503148136
0.23246492985971942,0.24575765673808464,0.05016284744248644,87.6326671496476,-0.06936651644273086,0.21176544069399283,-0.13898873539890344,-0.07277670530032103,1.2896828106839051,-1.1423704064848443,-0.14731240419903618,-1.1353319824307206,0.9205166212606772,0.21481536116480238,-0.7942994966781192,0.9700496213897887,-0.20116985031472817
0.23647294589178355,0.24579220294577997,0.050151898905737416,89.14277795242607,-0.08353235371905364,0.05282809501377674,0.16051201059126355,-0.21334010560730648,0.6520663224531719,0.7625488018673056,-1.4146151243086311,-0.4733798276602821,-0.7216844850619933,1.195064312720693,-0.7954672973774869,0.9746688395881656,-0.39250389818885056
0.24048096192384769,0.24591859238448757,0.050167668337257304,90.6534514020168,-0.08287577025578902,-0.23897892089252384,0.18382416632341728,0.05515475457109133,-1.218672436987859,1.2347952057604297,-0.016122768772378015,1.0520645868511365,-0.981377132322924,-0.07068745452645699,-0.7962751179779051,0.984862784909631,-0.40101238848470067
0.2444889779559118,0.24602967032973047,0.05019976080881951,92.16471663618981,-0.06824690701065418,-0.09790525284415721,-0.17451276473675933,0.27241801758650125,-0.789879376139687,-0.6230996354530687,1.412979011593357,0.5741768519195546,0.5760055214860698,-1.15018237340099,-0.7966980190096146,0.9938179884663845,-0.40116698934030914
0.24849699398797592,0.24612148934529443,0.05023867209174973,93.67636281449983,-0.045988579781681777,0.2721073396682842,-0.24238419791244295,-0.02972314175077164,1.1282919108113283,-1.304946155706976,0.17665424489564407,-0.9418531596704413,1.0075044248422043,-0.0656512651666511,-0.7967868911789965,1.0015590071574412,-0.40116979833679
0.25250501002004005,0.2461972887177268,0.05027843568007596,95.18822827757013,-0.02066274161482912,0.14838371586815446,0.16968755653026463,-0.31807127239339594,0.9184955209241169,0.47356443546446014,-1.392059956388573,-0.6622250774145078,-0.43746982533317075,1.0996949027526908,-0.7965871060892004,1.0082469637014173,-0.401169849370241
0.2565130260521042,0.24625980176375364,0.05031539235341005,96.70020026307817,0.0047640200191999185,-0.28693161899549885,0.29440320685414967,-0.007471587853877761,-1.0221541617573848,1.3587874136529805,-0.33663325189559584,0.8332228315501977,-1.0247345526307108,0.1915117210852808,-0.7961380316695531,1.0140195766671132,-0.40116985029756524
0.2605210420841683,0.24631120938581402,0.05034748265859817,98.21220201028993,0.028462141243223642,-0.2001341002057162,-0.14972370220664366,0.3498578024168566,-1.0361870046682577,-0.31638085635711455,1.3525678610253578,0.7395709130227666,0.30472868322660374,-1.0442995962449264,-0.7954739587696165,1.0189932365871754,-0.4011698503144148
0.26452905811623245,0.2463532669684667,0.05037373859524412,99.724182871184,0.0493959894225975,0.28643371716362637,-0.3386129014480549,0.052179184288856026,0.9015497745670427,-1.394953647860054,0.49340387329302265,-0.7242420398628171,1.0327382412369361,-0.30849620136972367,-0.7946248715371423,1.0232670513377353,-0.40116985031472097
0.2685370741482966,0.2463646299997815,0.05039291808719079,101.23610973835594,0.06704289328082616,0.24498063826573516,0.11631717832437055,-0.3612978165871172,1.138985441002796,0.15289309616621277,-1.2918785371717416,-0.8103531995416858,-0.17671551337464741,0.9870687129160369,-0.7936441283372455,1.023127402978376,-0.23192957638036657
0.2725450901803607,0.24624850921125724,0.05038744230803557,102.74763624425206,0.07335955374911343,-0.2420365444052864,0.3307912387977213,-0.08875469439515517,-0.7598133668508664,1.4082830915377085,-0.64846972468757,0.6362490513652073,-1.0710770040733555,0.4348279527087579,-0.7929186031227161,1.0129897160556904,-0.20172888524989024
0.27655310621242485,0.24613269368712393,0.0503608511174546,104.25851574279262,0.0637108964716867,-0.23601938140772438,-0.06321576382401667,0.2992351452322738,-1.233249120839511,0.024691888505628562,1.2085572323339044,0.9290404416310009,0.052778349724719065,-0.9818187913555108,-0.7925896785133089,1.0036372063074444,-0.20118000757744495
0.280561122244489,0.24603639271816938,0.0503244505292462,105.76894772388843,0.044377721588843407,0.1802007914080299,-0.2886459424360965,0.10844515102675988,0.6049993331267971,-1.405821381232217,0.8008220481054277,-0.5519791248642962,1.128484684023896,-0.5765055591609192,-0.7926104747328864,0.9955214393480356,-0.20117003488349366
0.28456913827655306,0.24595716295249265,0.05028539581361778,107.27911175177033,0.020543848686363806,0.22227858800556433,0.022658886078315843,-0.24493747408514235,1.3095797874620116,-0.20051688191086067,-1.1090629055511612,-1.034951222098002,0.08375963741871895,0.9511915846777581,-0.7929338034168979,0.9885196001490268,-0.2011698536682735
0.2885771543086172,0.24589236610373721,0.05024815086705551,108.78913622479746,-0.004316213156954562,-0.13172641299480098,0.2522949529337004,-0.12056853994023253,-0.44244186979253536,1.381624949108502,-0.9391830793159689,0.4445287695418145,-1.157991483135041,0.713462713591897,-0.7935175024016047,0.9825095008587903,-0.2011698503756589
0.2925851703406813,0.2458397786924594,0.050215311146198385,110.29911027324125,-0.02799105093170641,-0.2083931183583915,0.0076369911721774625,0.20075612718493954,-1.3649881549803735,0.3716178767667885,0.993370278213579,1.1207612868766375,-0.22799104708438367,-0.8927702397935219,-0.7943240909296355,0.9773797191365002,-0.2011698503158337
0.29659318637274545,0.2457975256599069,0.0501881863235091,111.80909399476926,-0.04916895380131692,0.09345358841929728,-0.22144976397893393,0.12799617555853537,0.2744269846605796,-1.3364573255835164,1.0620303409228993,-0.3193077638688274,1.1604578404584198,-0.8411500765907276,-0.7953203454438414,0.9730291480731103,-0.2011698503147467
0.3006012024048096,0.24576544452215118,0.05016722086769104,113.31912608543969,-0.06717113287547721,0.19620079933573348,-0.03103697394024965,-0.16516382539675098,1.3995394811043314,-0.5359480069199218,-0.8635914741844102,-1.184821499888879,0.3744983959208048,0.8103231039668368,-0.7964756963132752,0.9699309664382096,-0.29187817276294553
0.3046092184368737,0.24585583037733125,0.0501643155157985,114.82938873502185,-0.07787155136288902,-0.0714922593723329,0.22675019928557374,-0.15525793991405634,-0.10843186634689354,1.2774279817433993,-1.168996115396632,0.1785079789085363,-1.112085958195401,0.9335779792861549,-0.797513757028579,0.9791594890607789,-0.39918251983964254
0.30861723446893785,0.24597889833868467,0.0501861856161237,116.34030673061422,-0.07195134104090586,-0.2514429711283384,0.06961136388395722,0.18183160724411243,-1.4161965640819003,0.6833228301435661,0.7328737339383187,1.1618633949678465,-0.48935922336304727,-0.6725041716050534,-0.7981479132772952,0.9889771632174366,-0.4011337427283416
0.312625250501002,0.24608216407944086,0.05022045739883004,117.85173583841674,-0.05448123663643079,0.05393875612325127,-0.2686936377555982,0.2147548816319697,-0.0518131202299868,-1.1996709512534536,1.2514840714834543,-0.03603042317312927,1.0063451420650589,-0.9703147188923127,-0.7984149243678222,0.9974919170824966,-0.4011691942307864
0.3166332665330661,0.24616733652276007,0.0502591461997508,119.36347923869259,-0.03123370053327011,0.30329112424077515,-0.11738761834637103,-0.18590350589463076,1.4095555500886952,-0.8195741010227577,-0.5899814490659239,-1.1195194270657016,0.5865413879354484,0.5329780391300194,-0.7983644198502169,1.004848903769286,-0.4011698383942055
0.32064128256513025,0.24623753794277298,0.050297229072891476,120.87539504226379,-0.006124822302653942,-0.022286021230679715,0.29178028038601117,-0.2694942591555851,0.2132797866351201,1.105180189005388,-1.318459975640509,-0.09543255365266026,-0.9019459708350799,0.997378524487477,-0.7980396367192351,1.0112019426133851,-0.4011698500981353
0.3246492985971944,0.2462952914564081,0.0503316969537492,122.38738517876516,0.018342417410894193,-0.34150257597534556,0.16844117486158927,0.1730614011135005,-1.384347608549371,0.9464849222662439,0.4378626862831189,1.0722290291346723,-0.6726924944401909,-0.39953653469471884,-0.7974781374289364,1.0166809083412562,-0.40116985031079133
0.3286573146292585,0.24634261407727903,0.050360934534529174,123.89938357914963,0.04066288745457936,-0.018828340436960606,-0.29866986047353006,0.3174982009103886,-0.37334947145597897,-0.9952149216299722,1.3685643930861602,0.21788949363981522,0.7972141099691757,-1.0151036036088432,-0.7967126896945251,1.0213958709743118,-0.40116985031465513
0.33266533066132264,0.2463811351733141,0.05038427012030927,125.41134732527492,0.060024188129984446,0.3668912246073073,-0.21964276371266783,-0.14724846089250287,1.340465119120899,-1.061721386214091,-0.278743732905937,-1.0188104982316086,0.7484909862624193,0.2703195119700452,-0.7957719825869194,1.0254408379589213,-0.4011698503147253
0.3366733466933867,0.24634317370609063,0.05039628284599338,126.92320168289058,0.07489134891919536,0.061782141590461796,0.2769505940518868,-0.3387327354138003,0.5303359009868367,0.8665324890690883,-1.3968683900629935,-0.33808375826873366,-0.7005237168804154,1.0386074754145562,-0.7947958667590105,1.0203918783233275,-0.20851698085140286
0.34068136272545085,0.24621861833084643,0.050381044968831265,128.4344807531683,0.07457513052664415,-0.32378482256172,0.22807155656877715,0.09571326591837348,-1.2702042431821747,1.1647852387227484,0.10541900446530525,1.0074529629926365,-0.8574773147950049,-0.14997564830047388,-0.7941840107625278,1.0102946895775125,-0.20130335308636826
0.344689378757515,0.2461093087335712,0.050349393451245936,129.9451743984894,0.06040539996077015,-0.08812049077464865,-0.21047953509846132,0.29860002576274036,-0.6905278518345984,-0.719493409897993,1.410021261732612,0.47971358761397975,0.6300623239180199,-1.1097759116425117,-0.7939540824259014,1.001388116648148,-0.20117227644991628
