time,i_br_a,i_br_b,i_br_c
0.0,1.2049204076612405,-0.30606933975862116,-0.8988510679026188
0.004008016032064128,-0.2696073440814582,1.1941461278410772,-0.924538783760288
0.008016032064128256,-1.2371516407328509,0.44882785259793934,0.788323788134283
0.012024048096192383,0.12170784024076163,-1.1404894510022974,1.0187816107609375
0.01603206412825651,1.2517015921409376,-0.5851715402001163,-0.6665300519413919
0.02004008016032064,0.027931109045200797,1.0705331472409052,-1.0984642562866567
0.024048096192384766,-1.2483624599909526,0.7131520805770837,0.5352103794133489
0.028056112224448895,-0.1771708794926351,-0.9852768840047008,1.162447763496841
0.03206412825651302,1.227181928129506,-0.8309403635690331,-0.39624156456097925
0.03607214428857715,0.3238785619568102,0.8859392370730249,-1.2098177990303163
0.04008016032064128,-1.1884627665041194,0.9368530384166851,0.2516097280870144
0.044088176352705406,-0.46595745145899115,-0.7739399378795052,1.2398973893380303
0.04809619238476953,1.1327582928408415,-1.0293763677368313,-0.10338192510444524
0.052104208416833664,0.6013769427191538,0.6508795879531428,-1.2522565306727107
0.05611222444889779,-1.0608646122302139,1.1071880142545016,-0.04632340202467916
0.06012024048096192,-0.7282016812005098,-0.518516976996517,1.2467186581966532
0.06412825651302605,0.9738091683215071,-1.1691758425378147,0.1953666742159298
0.06813627254509018,0.8446191114871161,0.37874383505460574,-1.2233629465420657
0.0721442885771543,-0.8728363254437383,1.2144541447532573,-0.34161781930985957
0.07615230460921843,-0.948965274956195,-0.2335576888452145,1.1825229638010855
0.08016032064128256,0.7593889933444334,-1.2423756021306525,0.4829866087859052
0.08416833667334668,1.0397490591374083,0.08503361754463194,-1.1247826766822808
0.08817635270541081,-0.6350885967631213,1.2525412224186212,-0.6174526256557719
0.09218436873747494,-1.1156729138504902,0.06470576354441065,1.0509671503058349
0.09619238476953906,0.5017116341591846,-1.2448057847083682,0.7430941505489755
0.1002004008016032,1.1754150326268562,-0.21339742211193724,-0.962017610515113
0.10420841683366733,-0.3621848542810282,1.2074236946472336,-0.8452388403664136
0.10821643286573146,-1.2044770427190734,0.3504448423242732,0.8540322003946214
0.11222444889779558,0.21827354580397143,-1.1654150575911069,0.9471415117869807
0.11623246492985971,1.2305404655298748,-0.4896857030884853,-0.74085476244108
0.12024048096192384,-0.07122566544729256,1.1068909131681632,-1.0356652477205708
