time,v_bus_a,v_bus_b,v_bus_c
0.0,1.4142135623730951,-0.7071067811865474,-0.7071067811865474
0.01002004008016032,-1.1378236053510542,-0.15845253292383796,1.2962761382748456
0.02004008016032064,0.41665246002959416,0.9620861385611184,-1.3787385985906087
0.03006012024048096,0.4673764021599244,-1.3895944465456986,0.922218044386062
0.04008016032064128,-1.1686940128982894,1.2739574183493712,-0.10526340545107571
0.0501002004008016,1.413239459392323,-0.6603591300149378,-0.752880329377736
0.06012024048096192,-1.105296159268662,-0.21142234566116822,1.3167185049279333
0.07014028056112225,0.36531718530119306,1.0005493987635425,-1.3658665840647375
0.08016032064128256,0.5174501955512945,-1.3985214130336046,0.8810712174827868
0.09018036072144288,-1.1979344469927857,1.2498626912026676,-0.05192824420978126
0.1002004008016032,1.4102088408328417,-0.6126571994980049,-0.7975516413348058
0.11022044088176353,-1.0711820646414483,-0.264077046210445,1.335259110852559
0.12024048096192384,0.31345872283107545,1.0375716986648182,-1.351030421495565
0.13026052104208416,0.5667881038311386,-1.4054597716488262,0.8386716678161333
0.1402805611222445,-1.2254711557346156,1.2239904616911677,0.0014806940433048088
0.1503006012024048,1.405156296997207,-0.5640785884265939,-0.8410777085705426
0.16032064128256512,-1.0355350392672489,-0.31635194049838944,1.351886979766195
0.17034068136272545,0.2611526255793374,1.0731086869799062,-1.3342613125591871
0.18036072144288576,0.6153184166667189,-1.4103953033178438,0.7950768866509905
0.1903807615230461,-1.2512608650177086,1.1963731736072658,0.054887691410167416
0.2004008016032064,1.3980976497993802,-0.5146954277957974,-0.8834022220034723
0.21042084168336672,-0.9984115172835876,-0.3681748934647181,1.3665864107497339
0.22044088176352705,0.20847446301136285,1.107115800260768,-1.3155902632725271
0.23046092184368736,0.6629721816220393,-1.413317995903214,0.7503458142814248
0.24048096192384769,-1.2752726959355538,1.1670522222283328,0.10822047370688612
0.250501002004008,1.389048721864184,-0.4645798479758369,-0.9244688738881759
0.2605210420841683,-0.9598679327272976,-0.4194737684578953,1.3793417011845093
0.27054108216432865,0.15549980594894253,1.1395484744990019,-1.2950482804479666
0.280561122244489,0.7096928654045619,-1.4142407634401868,0.7045478980338421
0.2905811623246493,-1.2974698117709118,1.136068056205552,0.16140175556490577
