time,z_cc_d,z_cc_q,theta_pll,gamma_pll,i_vsc_d,i_vsc_q,v_sh_d,v_sh_q,i_bus_d,i_bus_q,i_L_f,v_dc_f,i_dc_f,i_load_f,x_1,x_2,i_L,v_dc,i_load
0.0,0.2515178727167332,0.06983522915522415,-0.000979603746903796,0.0,0.4976339107553488,-0.02000540475920631,0.9973891854258933,-0.039982398586593394,-0.5001550986564104,0.010003101973128216,1.6252612488125089,1.05,0.47393392800595663,0.3,0.8513273208065522,0.523809523809524,1.6252612488125089,1.05,0.3
0.002004008016032064,0.2515178727167024,0.0698352291554048,0.7545136192343161,-7.748179937640024e-9,0.49763391251492645,-0.020005404956712616,0.9973891896132727,-0.039982398438938443,-0.5001551002705669,0.010003101624970909,1.6252612488197862,1.0499999999995444,0.47393392803135426,0.3,0.85132732080656,0.523809523809717,1.6252612488986247,1.0499999999948642,0.3
0.004008016032064128,0.25151787271656567,0.06983522915603248,1.5100068425890838,-6.233837516587433e-9,0.4976339121362263,-0.020005405237319442,0.9973891887568787,-0.03998239844912638,-0.5001550997710821,0.010003101359959812,1.6252612488484293,1.0499999999983745,0.4739339280623862,0.3,0.851327320806599,0.5238095238100551,1.6252612490598224,1.0499999999895522,0.3
0.0060120240480961915,0.25151787271637904,0.06983522915690511,2.2655000659381237,-4.933137910659842e-9,0.4976339116997285,-0.02000540540267202,0.9973891878007184,-0.039982398454078374,-0.5001550992589794,0.01000310120481295,1.625261248901804,1.049999999996478,0.47393392810048496,0.3,0.8513273208067004,0.5238095238103013,1.6252612492058656,1.0499999999848115,0.3
0.008016032064128256,0.25151787271616294,0.06983522915790775,3.020993289282058,-3.820425162653926e-9,0.4976339112347656,-0.020005405482749934,0.9973891867954912,-0.03998239845434729,-0.5001550987526029,0.010003101129864843,1.6252612489613434,1.0499999999941856,0.47393392813873614,0.3,0.8513273208068867,0.5238095238102018,1.6252612492303442,1.0499999999812433,0.3
0.01002004008016032,0.251517872715512,0.06983522915903598,3.776486512623847,-2.8128882638042904e-9,0.4976339215124002,-0.020005405914458554,0.9973892109766676,-0.039982399746322166,-0.5001551075397634,0.010003101967738442,1.6252612490059415,1.049999999991579,0.4739339280900493,0.3,0.851327320807171,0.5238095238098768,1.6252612491782508,1.0499999999929277,0.3
0.012024048096192383,0.2515178727156886,0.0698352291600026,4.531979735956924,-2.067269930365834e-9,0.49763391031909615,-0.020005405472910832,0.9973891848125211,-0.039982398445014423,-0.5001550978200135,0.010003101138135422,1.6252612490287113,1.0499999999887433,0.47393392820225394,0.3,0.8513273208075615,0.5238095238095223,1.6252612491248966,1.049999999971969,0.3
0.014028056112224447,0.25151787271546217,0.06983522916098303,5.28747295928865,-1.3921063858675613e-9,0.4976339099057254,-0.020005405417971002,0.9973891839075215,-0.03998239843615977,-0.500155097423209,0.010003101186863535,1.6252612490506684,1.0499999999853271,0.4739339282229771,0.3,0.8513273208080799,0.5238095238093933,1.6252612491811043,1.0499999999668268,0.3
0.01603206412825651,0.25151787271524906,0.06983522916188513,6.042966182617297,-8.249798469352658e-10,0.4976339095446211,-0.0200054053449219,0.9973891831005609,-0.039982398427159685,-0.5001550970864547,0.010003101252571905,1.6252612490795242,1.0499999999817564,0.4739339282362333,0.3,0.85132732080874,0.5238095238091967,1.6252612492249647,1.0499999999637273,0.3
0.018036072144288574,0.25151787271505327,0.06983522916269315,6.798459405943181,-3.5293050996678605e-10,0.49763390924684264,-0.020005405261455552,0.9973891824141111,-0.039982398418740774,-0.5001550968181647,0.010003101328253326,1.625261249102751,1.0499999999784322,0.473933928242342,0.3,0.8513273208095391,0.5238095238087529,1.625261249176482,1.049999999962353,0.3
