time,i_bus_a,i_bus_b,i_bus_c,angle_ref
0.0,-0.9486624511191158,0.9186799752148582,0.029982475904256928,-0.3879377711274117
0.01002004008016032,1.067981263196352,-0.4035650197910617,-0.6644162434053966,3.389528345413422
0.02004008016032064,-0.7698086203296088,-0.26927988590745844,1.0390885062370199,7.166994461954255
0.03006012024048096,0.17072606333850754,0.8369074675048616,-1.007633530843496,10.944460578495086
0.04008016032064128,0.49506770482698936,-1.0773435202929666,0.582275815465611,14.721926695035917
0.0501002004008016,-0.9673761213021272,0.8966972630384066,0.07067885826389433,18.49939281157675
0.06012024048096192,1.0615227908383476,-0.36550985218689536,-0.6960129386518248,22.27685892811759
0.07014028056112225,-0.7407298055150983,-0.30853446981777766,1.0492642753320285,26.05432504465843
0.08016032064128256,0.1303891951950199,0.8619843658073023,-0.9923735610003211,29.831791161199266
0.09018036072144288,0.5309044617066505,-1.0784810391542476,0.5475765774490549,33.6092572777401
0.1002004008016032,-0.9846813397801938,0.8734115366451629,0.11126980313661675,37.38672339428092
0.11022044088176353,1.0535478987215705,-0.32692759414161326,-0.7266203045782738,41.16418951082175
0.12024048096192384,-0.710596352581115,-0.34734572906480826,1.05794208164746,44.94165562736257
0.13026052104208416,0.0898651876711016,0.88583706081297,-0.9757022484830544,48.71912174390339
0.1402805611222445,0.5659955622502634,-1.078094589081216,0.5120990268312837,52.49658786044422
0.1503006012024048,-1.0005864934230926,0.8488851541734087,0.15170133924973161,56.27405397698504
0.16032064128256512,1.044073430699302,-0.28787889896036545,-0.7561945317387475,60.051520093525866
0.17034068136272545,-0.6794490040531579,-0.3856603428155152,1.0651093468679556,63.828986210066695
0.18036072144288576,0.04921282064017335,0.9084320527068375,-0.9576448733476584,67.60645232660755
0.1903807615230461,0.6002739114320848,-1.076161385933919,0.475887474501276,71.3839184431484
0.2004008016032064,-1.0150699532867093,0.8231530302591583,0.1919169230265811,75.16138455968925
0.21042084168336672,1.0331148512331847,-0.24842073204563947,-0.7846941191884886,78.9388506762301
0.22044088176352705,-0.6473308491679324,-0.423423619527162,1.0707544686945256,82.71631679277095
0.23046092184368736,0.008490274763864547,0.9297370058681631,-0.9382272806326277,86.4937829093118
0.24048096192384769,0.6336838782244839,-1.0726762176443647,0.43899233941937,90.27124902585265
0.250501002004008,-1.0281105279631952,0.7962509092788215,0.2318596186844623,94.0487151423935
0.2605210420841683,1.0206872648063885,-0.20860938559352799,-0.8120778792128104,97.82618125893435
0.27054108216432865,-0.614289267464166,-0.4605831595375192,1.074872427000586,101.6036473754752
0.280561122244489,-0.032244521978811336,0.9497200519014439,-0.9174755299239998,105.38111349201607
0.2905811623246493,0.6661837414715504,-1.0676530088615532,0.4014692673879145,109.15857960855692
0.3006012024048096,-1.0396872101614991,0.7682148526204793,0.27147235753959753,112.93604572509776
0.3106212424849699,1.006805637412844,-0.16850089704485788,-0.838304740369026,116.7135118416386
0.32064128256513025,-0.5803717632027845,-0.49708635670568213,1.0774581199073938,120.49097795817946
0.3306613226452906,-0.07293374342123993,0.968349502881878,-0.8954157594611981,124.26844407472032
0.3406813627254509,0.6977317007250136,-1.061105548168972,0.36337384744280044,128.04591019126119
0.3507014028056112,-1.0497790692843842,0.7390810432630238,0.310698026020738,131.82337630780196
0.3607214428857715,0.9914848827673245,-0.12815120786008716,-0.8633336749076512,135.60084242434274
0.37074148296593185,-0.5456279948817763,-0.5328856848403618,1.0785136797217572,139.37830854088358
0.3807615230460922,-0.11352410019317269,0.9856079586642357,-0.8720838584710061,143.15577465742433
0.3907815631262525,0.7282859260899821,-1.0530475756134638,0.3247616495233374,146.93324077396517
0.4008016032064128,-1.0583705681700482,0.7088897594329863,0.34948080873757786,150.71070689050592
0.4108216432865731,0.9747660107432672,-0.08761429668614362,-0.8871517140567715,154.48817300704673
0.42084168336673344,-0.5101082288404238,-0.5679342037452657,1.0780424325860756,158.26563912358753
0.4308617234468938,-0.15395406109455914,1.001461465071702,-0.8475074039765869,162.0431052401283
0.4408817635270541,0.7578045776240938,-1.043492815026765,0.2856882374030199,165.82057135666912
0.45090180360721444,-1.0654491798032255,0.6776851478988528,0.38776403190452957,169.5980374732099
0.4609218436873747,0.9566386518937807,-0.046954478670005045,-0.9096841732227889,173.37550358975068
0.47094188376753504,-0.47385434474702426,-0.6021583420954232,1.0760126868425475,177.15296970629151
0.48096192384769537,-0.19415861366010373,1.0158683123366474,-0.8217096986761837,180.9304358228323
0.4909819639278557,0.7862458126848881,-1.0324549856819052,0.24620917299675105,184.7079019393731
0.501002004008016,-1.0878611736783361,0.6445074203033405,0.44335375337418725,188.48536805591385
0.5110220440881763,1.3658239735225501,-0.4168583118702809,-0.948965661653391,192.26283417245457
0.5210420841683366,-0.6262837143471952,-0.8040169176572167,1.4303006320028269,196.04030028899533
0.531062124248497,0.016077892066175048,1.0481102222385106,-1.0641881143053558,199.81776640553608
0.5410821643286573,0.9085966229832572,-1.4631574983499005,0.55456087536804,203.5952325220768
0.5511022044088176,-1.2418989526211346,0.8746630248121215,0.36723592780945297,207.37269863861755
0.561122244488978,1.3277256251899145,-0.3372752674023731,-0.9904503577845765,211.1501647551583
0.5711422845691383,-0.7430432977411416,-0.6361236572636717,1.3791669550022416,214.92763087169905
0.5811623246492986,0.029722506225417944,1.1193766862566903,-1.149099192481757,218.7050969882398
0.5911823647294588,0.8189879913917634,-1.3965577082108787,0.577569716820372,222.4825631047805
0.6012024048096192,-1.2600158948590376,0.9826545996829459,0.27736129517631647,226.26002922132122
0.6112224448897795,1.318335539288369,-0.3438751986346468,-0.9744603406533399,230.03749533786194
0.6212424849699398,-0.8141190100508097,-0.5383849266756466,1.3525039367349694,233.81496145440272
0.6312625250501002,0.06627677110888486,1.1247106844396588,-1.1909874555448774,237.59242757094344
0.6412825651302605,0.7557884989995002,-1.3691926182072536,0.6134041192122901,241.36989368748416
0.6513026052104208,-1.2534862508154812,1.0381559659812165,0.21533028484151828,245.14735980402492
0.6613226452905812,1.3167395995194469,-0.3715401014948773,-0.9451994980165932,248.92482592056567
0.6713426853707415,-0.8583849121674577,-0.4765631847170668,1.3349480968915972,252.70229203710642
0.6813627254509018,0.10259082092052413,1.1101281994775876,-1.2127190203904568,256.4797581536472
0.6913827655310621,0.7110207741443789,-1.355600016776615,0.6445792426297191,260.2572242701882
0.7014028056112224,-1.240209880739752,1.0679341464893972,0.17227573424880993,264.0346903867292
0.7114228456913827,1.3162871238969611,-0.39818477403025104,-0.9181023498692342,267.8121565032702
0.721442885771543,-0.8851675610101807,-0.4368334638528927,1.3220010248590044,271.5896226198112
0.7314629258517034,0.1301400485963034,1.0933810778990989,-1.2235211264939474,275.36708873635223
0.7414829659318637,0.6813503513310056,-1.3473537464502339,0.6660033951262232,279.14455485289324
0.751503006012024,-1.2280882689884844,1.0831315962620047,0.14495667273354362,282.9220209694343
0.7615230460921844,1.3150849965906704,-0.41627450120446335,-0.898810495380346,286.69948708597525
0.7715430861723447,-0.8992252365821622,-0.41364371892589535,1.3128689554999415,290.4769532025163
0.781563126252505,0.1462805337568157,1.0813107868461531,-1.227591320607323,294.25441931905726
0.7915831663326653,0.6649124257304522,-1.341841705205409,0.6769292794537554,298.0318854355983
0.8016032064128256,-1.2201405418785265,1.0887330461069464,0.1314074957512958,301.8093515521392
0.8116232464929859,1.3128480497499069,-0.4239961137155675,-0.8888519360431015,305.5868176686803
0.8216432865731462,-0.9033819499708227,-0.404137662945067,1.307519612907676,309.3642837852213
0.8316633266533066,0.15097619271488216,1.075931046334579,-1.2269072390556186,313.1417499017623
0.8416833667334669,0.6599611181548123,-1.3380060271633674,0.678044909014941,316.91921601830336
0.8517034068136272,-1.2172878547546657,1.087362812637422,0.12992504212634284,320.69668213484437
0.8617234468937875,1.309521413260833,-0.4217033947452805,-0.8878180185044257,324.47414825138543
0.8717434869739479,-0.8994358922412433,-0.4060251861477063,1.3054610783826612,328.2516143679264
0.8817635270541082,0.145298039997211,1.0772166759287105,-1.2225147159195744,332.02908048446744
0.8917835671342685,0.6648555822783789,-1.335454814024535,0.6705992317421303,335.8065466010084
0.9018036072144289,-1.2191167633333384,1.080389702010135,0.13872706133355986,339.58401271754946
0.9118236472945891,1.3050301473393338,-0.4105097880780326,-0.8945203592579519,343.36147883409035
0.9218436873747494,-0.8887701070776183,-0.4174033724316562,1.3061734795066917,347.1389449506314
0.9318637274549098,0.13070311941562962,1.0842353453304365,-1.2149384647509196,350.9164110671724
0.9418837675350701,0.6777831239354127,-1.33355837790341,0.6557752539691726,354.69387718371337
0.9519038076152304,-1.2247391529221097,1.0686821697029907,0.15605698323586065,358.47134330025443
0.9619238476953907,1.2993715363533194,-0.39174320892056375,-0.9076283274218218,362.24880941679544
0.9719438877755511,-0.8723938414252157,-0.43639123733660534,1.3087850787947244,366.0262755333365
0.9819639278557114,0.10865493236715477,1.0958907909764746,-1.2045457233198418,369.8037416498775
0.9919839679358717,0.6970829360402198,-1.3318596005037662,0.6347766644918891,373.5812077664185
1.002004008016032,-1.2332043054875077,1.0529101528069047,0.18029415269450166,377.35867388295947
1.0120240480961924,1.2923347540969368,-0.3666715301595862,-0.9256632239280087,381.13613999950036
1.0220440881763526,-0.8512117658458038,-0.4614719441250475,1.3126837099792743,384.9136061160412
1.032064128256513,0.08053998292460707,1.1108752397470998,-1.1914152226721835,388.6910722325821
1.0420841683366733,0.721335603739786,-1.3299183145032951,0.6085827107631487,392.4685383491229
1.0521042084168337,-1.2435849166867812,1.0335250579509512,0.21005985874588728,396.2460044656639
1.062124248496994,1.2837136943250411,-0.33640852197146753,-0.9473051723328519,400.0234705822047
1.0721442885771542,-0.8258442779799601,-0.4912136583350168,1.317057936344831,403.80093669874555
1.0821643286573146,0.04754663834992362,1.1282011416345716,-1.1757477799649412,407.57840281528644
