time,angle_pc,w_pc,p_pc,q_pc,gamma,i_vsc_a,i_vsc_b,i_vsc_c,v_sh_a,v_sh_b,v_sh_c,i_bus_a,i_bus_b,i_bus_c,i_l_f,v_dc_f,i_dc_f,i_load_f,x_1,x_2,i_L,v_dc,i_load,soc
0.0,-0.25151620243973105,1.0,-0.779053510193842,0.4140397522193017,0.9780912761534529,-0.6894201499318016,1.2954447509649918,-0.6060246010331907,1.463278055998642,-0.9890758971423669,-0.4742021588562745,-1.1330104469298101,0.2757476170831681,0.8572628298466415,-0.671542347085182,1.05,-0.6197820700405628,0.3,-0.35176027704461915,0.5238095238095238,-0.671542347085182,1.05,0.3,0.125
0.004008016032064128,1.2594702456586404,1.0000000006382286,-0.7790577778679332,0.4140462203625755,0.9780912551694416,-1.1370933938002985,0.0293647136417597,1.1077286801714543,0.38420085456916864,1.0575086653583199,-1.441709519928267,0.26742505970888414,-1.1305763213386504,0.86315126163057,-0.6715404747013943,1.0499999118058045,-0.6197767407212479,0.3,-0.3517602754882705,0.5238095707057946,-0.6715218813647171,1.0499991297109796,0.3,0.12365423347511012
0.008016032064128256,2.770456698420522,1.000000005588966,-0.7790597175854381,0.4140399855413432,0.9780912444102307,0.5535178765734105,-1.2919655120676348,0.7384476355106526,-1.417380026830646,1.1155205199049565,0.30185950692504293,1.165000911048042,-0.4109126238055802,-0.7540882872414039,-0.6715334480946107,1.0499997678913708,-0.619775052463097,0.3,-0.3517602617172864,0.5238095331969695,-0.6715321314570183,1.0499992347657932,0.3,0.122308504985633
0.012024048096192383,4.281443155229516,1.0000000070924757,-0.7790579007336847,0.4140395429020549,0.9780911980560515,1.203263283339444,-0.18378786021330373,-1.019475423093227,-0.5536499961627479,-0.9241458221924451,1.4777958183428854,-0.1281439945366375,1.0814373034742666,-0.9532933089176099,-0.671533806245581,1.04999948503676,-0.6197723122491164,0.3,-0.35176023254453975,0.5238095166459619,-0.6715310780752374,1.0499983915209161,0.3,0.12096274414759337
0.01603206412825651,5.792429606796201,0.9999999981335791,-0.7790484796163174,0.41403962360050356,0.9780912744231856,-0.40959757058389257,1.2699226799386643,-0.8603251093516995,1.3511629703809207,-1.2259761789079313,-0.12518679148417522,-1.180305757077307,0.5401894597322546,0.6401162973698984,-0.6715303353271241,1.049999143074635,-0.6197717216160334,0.3,-0.35176017774627205,0.5238095209922362,-0.6715183280629687,1.0499982598161821,0.3,0.11961700532818081
0.02004008016032064,7.303416051208982,0.9999999988121506,-0.7790493380844338,0.414038386697571,0.9780912440719417,-1.2521815172513666,0.3356532309809046,0.9165282863116009,0.7151664016409081,0.7775451650157099,-1.4927115666362076,-0.012959019036049624,-1.0168338220257518,1.029792841018348,-0.6715274626889599,1.0499987990265662,-0.619772074068138,0.3,-0.35176009499368466,0.5238094602997289,-0.6715291746298362,1.0499981764304858,0.3,0.11827127119164978
0.024048096192384766,8.814402495708032,0.9999999991478784,-0.7790473432031843,0.41403597134373044,0.9780912314218735,0.2599101590371138,-1.2297908340874615,0.9698806750389369,-1.265637372638178,1.318906065843101,-0.05326869319517963,1.1787351926301222,-0.6617429595170294,-0.5169922331681474,-0.6715281880408643,1.0499984181510047,-0.6197714791109956,0.3,-0.351759982626885,0.5238094126403093,-0.6715324499377738,1.0499975882803518,0.3,0.11692552074183972
0.028056112224448895,10.32538893954896,0.9999999988875906,-0.7790577954245245,0.4140417074307981,0.9780911550054596,1.2833131016673325,-0.48265622976700523,-0.8006568719049495,-0.866479083695995,-0.619906916883094,1.486386000577432,0.15388132388930847,0.9377469941409046,-1.0916283180750046,-0.6715254104028388,1.0499980089775185,-0.6197723513931607,0.3,-0.3517598382493762,0.5238094049612403,-0.6715168501302036,1.0499976103620534,0.3,0.11557978784794892
0.03206412825651302,11.836375382766024,0.9999999957692967,-0.7790601541053016,0.4140472678282385,0.9780911404723079,-0.10656188901293417,1.172191241216609,-1.065629352538588,1.1621050878176584,-1.393065290979319,0.23096020312663665,-1.1603699093595372,0.7738574237662266,0.3865124855543089,-0.6715281026903402,1.0499977086689514,-0.6197683923754244,0.3,-0.35175966864183916,0.5238093201008049,-0.6715326959752118,1.0499962628389647,0.3,0.11423403025584519
0.03607214428857715,13.34736182502592,0.9999999974877596,-0.7790580951926103,0.4140419362045162,0.9780911472870238,-1.2960549111421307,0.6227940965765749,0.6732608141673763,1.0054218338975913,0.45335489027362674,-1.4587767241633463,-0.2925969270780562,-0.8452350982132901,1.1378320253578973,-0.6715247502945707,1.0499973443815591,-0.6197708398915756,0.3,-0.3517594690231964,0.5238093115351392,-0.6715147241176895,1.0499966866442707,0.3,0.1128883018109019
0.04008016032064128,14.858348268483523,0.9999999989609047,-0.7790570585991412,0.4140390316767367,0.9780911231361975,-0.04837418507890959,-1.0977277239412218,1.1461019083220483,-1.0418952274806084,1.4472528274393317,-0.4053575997337264,1.125381575847819,-0.8749051737370424,-0.25047640235567475,-0.6715251983848942,1.0499970940849073,-0.6197706706241383,0.3,-0.3517592456305568,0.5238092004405066,-0.6715383603988593,1.049996275700759,0.3,0.11154255958999745
0.044088176352705406,16.369334711202974,0.9999999984309813,-0.7790520011433815,0.4140320013524152,0.9780911780982942,1.290166128977274,-0.7539948069907096,-0.5361713221763635,-1.1299456177803384,-0.28033599182248603,1.4102816098410664,0.42714089150791507,0.7406110038720024,-1.1677518956624044,-0.6715244974630171,1.0499967124193696,-0.619770320069989,0.3,-0.3517589976033027,0.5238092210410761,-0.6715061308272238,1.0499959697825958,0.3,0.11019681933283072
0.04809619238476953,17.88032115404554,0.9999999977536476,-0.779049121915327,0.4140388345033838,0.9780911368113431,0.20265078937078906,1.0075254396306363,-1.2101762288500502,0.9067873308497347,-1.4807332042709835,0.5739458735477371,-1.0742967397443526,0.9634250371057003,0.1108717023621914,-0.6715217007225763,1.0499964843843324,-0.6197718500150515,0.3,-0.3517587245945898,0.5238091025422124,-0.6715300701446584,1.0499961825874586,0.3,0.10885109746065541
0.052104208416833664,19.391307593901967,0.9999999949377953,-0.779059549340389,0.4140480363775673,0.9780910656792215,-1.2660770160976151,0.87449545485505,0.39158156131254374,1.238377490433812,0.1033181681146037,-1.3416956584906627,-0.5555598430142565,-0.6254671804823414,1.1810270231779334,-0.6715242186006859,1.0499961521897323,-0.619770482596513,0.3,-0.35175843109203164,0.5238090820725416,-0.6715130260708978,1.049995410118194,0.3,0.10750534602898572
0.05611222444889779,20.902294034743385,0.9999999953576918,-0.7790568311550655,0.41404225792392313,0.9780911132235357,-0.3540032108026141,-0.9030104333116965,1.2570136442621225,-0.7587609373288564,1.4931171130600835,-0.7343561757463308,1.0079047864982795,-1.0382205509714253,0.030315764140928098,-0.6715225650839981,1.0499959904364893,-0.6197722473179734,0.3,-0.3517581156441032,0.5238089814735438,-0.6715293398068054,1.0499956626864122,0.3,0.10615961725445032
0.06012024048096192,22.41328047629124,0.9999999986475393,-0.7790595841835343,0.4140372860627911,0.9780910737045666,1.2237121573226535,-0.9824128148473384,-0.24129934257037308,-1.3290855086950841,0.07518368242554185,1.2539018259624672,0.6760645844766533,0.5013317883729062,-1.177396373284547,-0.6715227852534718,1.0499957452569995,-0.6197715080529088,0.3,-0.35175778445209377,0.5238089528947063,-0.6715154078340554,1.0499952895764006,0.3,0.10481387806547882
0.06412825651302605,23.924266920029027,0.9999999993349723,-0.7790592380281374,0.4140411910700188,0.9780910435582005,0.5002653921206706,0.7856068831774686,-1.2858722757167047,0.599874769599232,-1.4841265511662227,0.8842517813288434,-0.9270716677880323,1.098145034305968,-0.1710733668564616,-0.6715213712568638,1.0499955793793556,-0.6197726690869534,0.3,-0.3517574369771294,0.5238088778608804,-0.6715206094700397,1.049995438791916,0.3,0.10346814972665047
0.06813627254509018,25.435253362852333,0.9999999961031009,-0.7790472433561233,0.4140380028575482,0.9780911224465152,-1.16381243685853,1.076322257506043,0.08749017863251912,1.4007646265844684,-0.2525957269106882,-1.148168899885921,-0.7868913596013334,-0.3700503534422622,1.1569417128128965,-0.6715222525029099,1.049995394383222,-0.6197704917768446,0.3,-0.35175707713940785,0.523808833947388,-0.6715132482201476,1.0499947800177354,0.3,0.10212240941843304
0.0721442885771543,26.94623980527032,0.9999999960133696,-0.7790507295477521,0.41403718732488637,0.9780911173296288,-0.6394322783784634,-0.6568203681069484,1.2962526454565029,-0.4324038724530068,1.4539102446312833,-1.0215063720721858,0.8329939356672549,-1.142382338984326,0.30938840372706106,-0.6715190253989717,1.049995250426257,-0.6197705313154074,0.3,-0.35175670135710513,0.5238087540097658,-0.6715199837870899,1.049994893058617,0.3,0.1007766937680971
