time,angle_pc,w_pc,p_pc,q_pc,gamma,i_vsc_a,i_vsc_b,i_vsc_c,v_sh_a,v_sh_b,v_sh_c,i_bus_a,i_bus_b,i_bus_c
0.0,-0.25151620243973105,1.0,-0.779053510193842,0.4140397522193017,0.9780912761534529,-0.6894201499318016,1.2954447509649918,-0.6060246010331907,1.463278055998642,-0.9890758971423669,-0.4742021588562745,-1.1330104469298101,0.2757476170831681,0.8572628298466415
0.004008016032064128,1.2594702450972501,0.9999999990622965,-0.7790574896345411,0.4140465854325496,0.9780912580624194,-1.1370903325903805,0.02936430531373481,1.1077260272323723,0.38419938112471164,1.0575047710218797,-1.4417041521512084,0.2674242019762956,-1.1305713421213848,0.8631471401455725
0.008016032064128256,2.770456693993111,1.0000000028712157,-0.7790607135353228,0.4140410192245477,0.9780912444345825,0.5535220133592392,-1.291965115156841,0.7384431017633072,-1.4173753068192545,1.115517471855803,0.301857834972807,1.1649959982943943,-0.41091069049493645,-0.754085307792845
0.012024048096192383,4.281443148055121,1.0000000066721846,-0.7790588530866216,0.4140400218667788,0.9780911971553079,1.2032645455821227,-0.1837855134553213,-1.0194790320882667,-0.5536487764490752,-0.924140773461915,1.4777895499337252,-0.12814328352595206,1.0814325041825046,-0.9532892206678484
0.01603206412825651,5.792429600177236,1.0000000004755443,-0.7790557288931113,0.41404313559235384,0.9780912132495674,-0.4096695287842596,1.269998354270615,-0.8603288254278754,1.351180766271223,-1.225987490634036,-0.1251932756341788,-1.1803117922373554,0.5401880462390872,0.6401237459767865
0.02004008016032064,7.303416044102254,0.9999999965698281,-0.7790604452074571,0.4140436453329112,0.9780911935161423,-1.252227039195618,0.3356212466847164,0.9166057925673895,0.7151789541582783,0.7775796073745207,-1.4927585615405212,-0.012960335213675067,-1.0168580494804527,1.02981838468641
0.024048096192384766,8.814402488163976,1.0000000005232508,-0.779051247666852,0.4140336928563866,0.9780912396868725,0.25992896383824166,-1.229793518131482,0.9698645543248445,-1.2656472512572874,1.3189212688832193,-0.053274017640273175,1.178734042154122,-0.6617461135923988,-0.5169879285611021
0.028056112224448895,10.325388934520248,1.0000000006826542,-0.7790477007099409,0.4140365530073806,0.978091229680603,1.2832504690480862,-0.4826726785116644,-0.800577790658789,-0.8664638895541292,-0.6198789737818197,1.4863428633504647,0.15388062632490979,0.9377248521861288,-1.0916054783826157
0.03206412825651302,11.83637538047714,0.9999999981788613,-0.7790481212699174,0.4140397383490166,0.9780912258702112,-0.10648832519691859,1.1720858607351679,-1.0655975349407054,1.1620662805111126,-1.3930203856959482,0.2309541053260798,-1.160348151959149,0.7738495492263509,0.38649860296616073
0.03607214428857715,13.347361823747226,0.9999999966138461,-0.7790623188404066,0.41404538967968574,0.9780911295366528,-1.2960678017665814,0.6227816066337699,0.6732861958947398,1.0054182160205218,0.45335775379674637,-1.4587759698197096,-0.2925919286365257,-0.8452295324106954,1.1378214611244626
0.04008016032064128,14.858348265638652,0.9999999963351153,-0.7790557968795389,0.4140444074902309,0.9780911433289788,-0.04838683967401455,-1.0977299987868885,1.1461168392807644,-1.0418868574689135,1.4472453737315654,-0.40535851632486464,1.125382491348857,-0.8748980849599388,-0.2504844062875735
0.044088176352705406,16.369334707010236,0.9999999976066392,-0.7790585215610875,0.41404026629958207,0.978091159378865,1.2902392295619223,-0.7540146133740028,-0.5362246156888001,-1.1299624646365485,-0.2803431099203968,1.41030557461841,0.4271412476997747,0.7406315237705362,-1.1677727710735357
0.04809619238476953,17.8803211530322,1.0000000007448018,-0.7790495841149867,0.4140336978360412,0.9780912057958844,0.2026679324978803,1.0074759107228888,-1.2101438426443945,0.9067961056090371,-1.4807371321597154,0.5739410263824001,-1.074299549208882,0.9634399493664583,0.11085960037727766
0.052104208416833664,19.391307599326613,0.9999999979723107,-0.7790487017682834,0.4140408640280003,0.9780911662544899,-1.26597938125751,0.8744738092919839,0.3915055724456926,1.2383552044830195,0.10331567051168011,-1.341670874928094,-0.5555617857867909,-0.62545209192873,1.181013878321379
0.05611222444889779,20.902294042058,0.9999999962318197,-0.7790465392317815,0.4140388537409787,0.9780911921829005,-0.3540313290130864,-0.9029396393806333,1.2569709689775888,-0.7587439218692631,1.4930898152129184,-0.7343458932183892,1.0078937900660023,-1.0382105192278372,0.0303167294296664
0.06012024048096192,22.413280484774358,0.9999999977107535,-0.7790467911173998,0.4140345005414735,0.9780911807836407,1.2236217337717756,-0.9824091102719787,-0.24121262317106906,-1.3290607345530139,0.07518435770622972,1.2538763767976842,0.6760636492143577,0.5013293853045379,-1.177393034426912
0.06412825651302605,23.924266927989027,0.9999999992883135,-0.7790587680431204,0.4140394144503493,0.9780910851352722,0.5002577336644984,0.7856014602776327,-1.285859193518436,0.5998644094416472,-1.4841190550504806,0.8842546455173732,-0.9270646490015444,1.0981375578909962,-0.17107290880831413
0.06813627254509018,25.435253370249594,0.9999999981167302,-0.7790569617677647,0.4140440448170596,0.9780910672488428,-1.1639254135748616,1.0763516091063732,0.08757380266514439,1.4007818733962747,-0.25260407913005123,-1.1481777938639413,-0.7868829881071054,-0.3700576249144928,1.1569406125178698
0.0721442885771543,26.94623981430301,0.9999999995764748,-0.779048073959496,0.4140393750454247,0.9780911406538524,-0.6394512897493759,-0.6568306450831964,1.2962819349791856,-0.4324046998573779,1.4539040225803506,-1.0214993222930726,0.8330013127023438,-1.142386712648766,0.30938539809207893
0.07615230460921843,28.457226261269803,0.9999999976874696,-0.7790475150039324,0.4140386012904548,0.9780911621447888,1.087366524937155,-1.1548429663121886,0.06747644210685078,-1.4524769692488813,0.42642100606022965,1.026055962569146,0.8864764959457019,0.23348350071742285,-1.1199599972416407
0.08016032064128256,29.968212705471345,0.999999998081806,-0.7790473970726738,0.41403411029529924,0.9780911417234315,0.7694282523090916,0.518764684024028,-1.2881929371540242,0.2587552586784102,-1.4029291490799851,1.144173890475273,-0.7270193187676008,1.1702989896300562,-0.4432796678324613
0.08416833667334668,31.47919914887342,0.9999999985505653,-0.7790473631242616,0.4140349843486395,0.9780911176731346,-0.9954037709838666,1.2168579854218091,-0.2214542147057696,1.4834060794746278,-0.594136894086913,-0.8892691840438065,-0.9733906036518181,-0.09357047339562413,1.0669610775699434
0.08817635270541081,32.9901855922892,0.9999999978576185,-0.7790586873230916,0.41403994475551514,0.9780910631044617,-0.888415729755875,-0.3733540531161872,1.2617697833756623,-0.08142705609525994,1.33190894161891,-1.2504818842902055,0.6106484091534591,-1.1814754769154672,0.5708270674980918
0.09218436873747494,34.50117203489023,0.9999999983269863,-0.7790595971727234,0.41404296597985873,0.9780910302054191,0.8892814393174844,-1.2615334805253662,0.3722520432523307,-1.493145424152794,0.7533661771101559,0.739779247611032,1.0463777814504414,-0.047665014512592724,-0.9987127672164822
0.09619238476953906,36.012158479321464,0.9999999984086535,-0.7790517812832892,0.4140396644975716,0.9780910908249638,0.994750366539452,0.22249307400251572,-1.2172434397219265,-0.09708555720203671,-1.2418451722836965,1.3389307291513748,-0.48556524284965313,1.1757915881097711,-0.6902263477171309
0.1002004008016032,37.52314492942006,1.0000002112298485,-0.7844121756679987,0.4149850572314503,0.9780902879706382,-0.7711314978593419,1.2885940586665134,-0.5174625614500051,1.4843528059481759,-0.9031579510492228,-0.5811948554734053,-1.2358071757661646,0.24937702321681554,0.9864301514247431
0.10420841683366733,39.035084685568584,1.0018842013118032,-1.7700668345823434,-0.0833178626192774,0.9759834986823995,-2.2133666727417127,-0.5654558802061569,2.7788225530985176,0.21212286893503896,1.2438792958414593,-1.4560021643849814,-0.8628715535903035,-1.6191711155473145,2.4820426690614843
0.10821643286573146,40.551472846351835,1.0049862879321105,-1.589479214678157,-1.0403902320729763,0.9740889565638847,0.9293823830871991,-3.4480761980140446,2.5186938095886875,-1.5617251055148436,1.0904167443653985,0.47130835610834376,1.3062710730048595,-2.2404948045015907,0.9342237371252147
0.11222444889779558,42.07029517050459,1.0048058736709229,-0.7163132560113218,-0.9166360358675317,0.9727285965546207,2.6806845975146256,-1.5298951143038664,-1.150789484162222,-0.4645250743754272,-1.0548204676934794,1.5193455440862997,1.104560865290058,-0.16726359411806355,-0.9372972650655319
0.11623246492985971,43.587215068990155,1.0031439540298144,-0.7415123196328944,-0.2779980186965719,0.9711452976270804,-0.253389545067993,1.7723554249603033,-1.5189658720707955,1.4636161991880594,-1.181024175778636,-0.282592025778063,-0.9954191344330638,1.0133267838291566,-0.017907640120777016
0.12024048096192384,45.102804537992824,1.0033149365706533,-1.287950596350884,-0.3208434174309013,0.9692410051601632,-2.5180291767055154,0.6013446248338875,1.9166845743308476,0.5876419581579518,0.9648960754933684,-1.5525380364077475,-1.1768297252728244,-0.629602432324164,1.8064321669190473
0.12424849699398796,46.61970734899874,1.0044624497846195,-1.2774780401685992,-0.7478005786398743,0.9676117788836436,0.08810167635335153,-2.6776598468171446,2.5895581809872352,-1.4126716160836292,1.2932477284195154,0.11942388300633028,0.8972811076942551,-1.8378529626243922,0.9405718631479176
0.1282565130260521,48.13754710699554,1.0043454151578388,-0.8835804072678212,-0.7756440395342159,0.9661917087723406,2.6030228262864203,-1.7426070570563592,-0.8604157708432807,-0.7686607700573579,-0.7969784314287286,1.5656391963417626,1.3010268222951364,-0.24815413777547796,-1.0528726770367374
0.13226452905811623,49.654381206228344,1.0033960689106995,-0.824562636387125,-0.5033207718240253,0.964616372411932,0.31614630670853405,1.8069315653640408,-2.1230778391481677,1.3167359732949473,-1.3838097961168647,0.06707382433814207,-0.6359600500722101,1.256607938909682,-0.6206478883848757
0.13627254509018036,51.170184106559354,1.0031481576536654,-1.0488618739552134,-0.4716173009014078,0.9629775933832277,-2.535020253855363,1.463322727185139,1.0716976033953767,0.8961267383015903,0.6539730423752257,-1.5500997961942786,-1.3444355651785416,0.01323455487403924,1.3312010176022286
0.1402805611222445,52.686161386121036,1.0034655912750907,-1.077102778918518,-0.6602857761337434,0.9614743255949709,-0.6379439615047006,-2.010284599587888,2.6482285987451424,-1.2237720626868756,1.4540221379502227,-0.2302500943421053,0.48139460329827816,-1.5718210969516924,1.0904265115117822
0.1442885771543086,54.202372917012816,1.0033355205531413,-0.903109366508224,-0.7098978104146536,0.9600374968656414,2.450093077745528,-2.050477212207332,-0.3996158861113184,-1.0503907210363606,-0.47893260013226735,1.5293233037809937,1.3962510385489033,-0.49711289717601415,-0.8991381117714128
0.14829659318637273,55.717990825406105,1.0027784374262805,-0.8421864141258026,-0.5963396816821454,0.9585684638295234,0.9477362025039845,1.4914740248038534,-2.4392102934825397,1.0937678402405582,-1.505360839830763,0.41159300297917484,-0.25485945990657227,1.2475407476793718,-0.9926812497652968
0.15230460921843686,57.23288991034565,1.0024759122961806,-0.9287584757332413,-0.5627325425260292,0.9570972235519042,-2.3254124961175586,2.0297882438051476,0.2956241810081698,1.16024304677072,0.31675694892916395,-1.476999973493805,-1.4046714044691921,0.48045670569285,0.9242147720446743
0.156312625250501,58.74760671724172,1.0024796978713446,-0.9540632363570277,-0.6441334666921994,0.9556776413844272,-1.251741230672297,-1.3928980568640539,2.644639278711086,-0.968529674142804,1.543757293061367,-0.5752275850459642,0.07822102027965544,-1.3187280674415445,1.2405070892342054
0.16032064128256512,60.2622755316643,1.00234737262998,-0.8773233483120909,-0.6813247773368593,0.9543037303767667,2.1649515700098583,-2.343733373275018,0.17878185338473807,-1.2793362846837102,-0.13103432260057535,1.4103706358085968,1.3983793810994731,-0.7691687977136177,-0.6292105691164636
0.16432865731462926,61.77656591374134,1.0020120254517202,-0.8345593278481791,-0.6372609357751846,0.9529398667520597,1.520920341773882,0.9858237359341916,-2.5067439904707696,0.8144744645567146,-1.5532251906358494,0.738750738206687,0.11875550188717265,1.099128139388502,-1.2178836462603861
0.16833667334669336,63.29038057991263,1.0017643736808546,-0.864738585588503,-0.6157914108099405,0.9515806418061997,-1.9722422798532582,2.375771043461971,-0.4035286821292219,1.3665827648775415,-0.04175651181581275,-1.324826251061964,-1.3688776940949796,0.8296919763496184,0.5391857009508275
