time,v_bus_D,v_bus_Q
0.0,0.9999999999999997,0.0
0.002004008016032064,0.9999997540313944,7.604831298344911e-9
0.004008016032064128,1.0000004066997406,-1.2557593596706112e-8
0.0060120240480961915,1.0000007379137101,-3.379679885131737e-8
0.008016032064128256,1.000000646855137,-4.5879004602912895e-8
0.01002004008016032,1.00000018953806,3.983854277623985e-9
0.012024048096192383,0.9999999520999516,-9.83068319575588e-9
0.014028056112224447,0.9999995085429455,-1.769563724630685e-8
0.01603206412825651,0.9999992854615203,-7.393414266542748e-9
0.018036072144288574,0.9999994189287933,4.302211052581018e-9
0.02004008016032064,0.999999922910846,4.25578116156983e-9
0.022044088176352703,1.0000005767995914,-2.2061696265729487e-8
0.024048096192384766,1.0000008828350697,-5.3122277855664686e-8
0.026052104208416832,1.0000003531062072,-2.511887231816969e-8
0.028056112224448895,1.000000134766456,3.08059715108562e-9
0.03006012024048096,0.9999998171928496,-9.383681994261313e-9
0.03206412825651302,0.9999994842054791,-9.393776521014384e-9
0.03406813627254509,0.9999994512403122,1.9686451601714904e-9
0.03607214428857715,0.9999997923760447,6.681985506936988e-9
0.038076152304609215,1.0000003479561252,-9.774860167732149e-9
0.04008016032064128,1.0000007108381987,-3.667385805764238e-8
0.04208416833667334,1.0000002299265893,-1.5827684117378633e-8
0.044088176352705406,1.0000013002326624,1.5572857141802162e-7
0.04609218436873747,0.9999997107625084,-1.2560171296000156e-8
0.04809619238476953,0.9999993743870013,-1.2525242371501137e-8
0.0501002004008016,0.9999993013427573,1.7644956153328373e-9
0.052104208416833664,0.9999996487483672,1.0270101753478168e-8
0.05410821643286573,1.0000006587201804,-2.678987595375166e-8
0.05611222444889779,1.000000742980671,-4.8866503641753984e-8
0.058116232464929855,1.0000001679500075,5.369093235263216e-9
0.06012024048096192,1.0000000023546443,-6.1627512254794265e-9
0.06212424849699398,0.999999554425694,-1.657352710064276e-8
0.06412825651302605,0.9999993764723896,-1.1520345692359914e-8
0.06613226452905811,0.9999993704306445,3.912259239077349e-9
0.06813627254509018,0.9999998427439792,5.995670857048691e-9
0.07014028056112225,1.0000005013520432,-1.7791095256582166e-8
0.0721442885771543,1.0000008861901946,-5.03480384502568e-8
0.07414829659318636,1.0000003092300704,-2.429852254026814e-8
0.07615230460921843,1.000000179403349,4.927286174388156e-9
0.0781563126252505,0.9999998941812809,-1.1548631850058578e-8
0.08016032064128256,0.9999994548914178,-1.7401975081801553e-8
0.08216432865731463,0.9999992862007449,-5.561528418398408e-9
0.08416833667334668,0.9999994697271989,5.114721456967137e-9
