time,v_bus_a,v_bus_b,v_bus_c
0.0,1.4301207764811654,-0.7675313632333012,-0.6625894132478635
0.004008016032064128,0.14596430054446047,1.1601877549999438,-1.3061520555444035
0.008016032064128256,-1.4126710584202045,0.9062300793849682,0.5064409790352351
0.012024048096192383,-0.31484692797090824,-1.05184938559471,1.3666963135656178
0.01603206412825651,1.3750315070300754,-1.0319769973715216,-0.34305450965855255
0.02004008016032064,0.47922982011070847,0.9284781671817127,-1.4077079872924199
0.024048096192384766,-1.3177403553065055,1.1429751437641782,0.17476521154232477
0.028056112224448895,-0.636763631191753,-0.7918372241035563,1.4286008552953078
0.03206412825651302,1.2416162415819165,-1.2376380741296442,-0.003978167452270656
0.03607214428857715,0.7851969361889313,0.6438795120330509,-1.4290764482219818
0.04008016032064128,-1.147747197010711,1.3146129092859482,-0.1668657122752452
0.044088176352705406,-0.9224083061253887,-0.48671955399028466,1.4091278601156723
0.04809619238476953,1.0374745537834242,-1.3727992890871477,0.3353247353037181
0.052104208416833664,1.046436820454196,0.32260353150873267,-1.369040351962931
0.05611222444889779,-0.9123747353277303,1.4113661627436256,-0.4989914274158933
0.06012024048096192,-1.1555098372460177,-0.1538768957099967,1.309386732956017
0.06412825651302605,0.774235302765284,-1.4297618635633202,0.6555265607980354
0.06813627254509018,1.248068541031768,-0.017048933917126866,-1.2310196071146418
0.0721442885771543,-0.6250306383155473,1.427723683660622,-0.8026930453450767
0.07615230460921843,-1.322789904599925,0.1877311091356317,1.1350587954642968
0.08016032064128256,0.4668931776754614,-1.4052807706469062,0.9383875929714425
0.08416833667334668,1.3786063228741623,-0.3557302641448072,-1.0228760587293522
0.08817635270541081,-0.30208293472846437,1.3627538303313862,-1.060670895602925
0.09218436873747494,-1.4147197973148142,0.5186453656635681,0.8960744316512392
0.09619238476953906,0.13295536539614092,-1.3007504863854171,1.1677951209892765
0.1002004008016032,1.430614387577454,-0.6741480782227737,-0.7564663093546672
0.10420841683366733,0.03731109558509629,1.2213913253752313,-1.2587024209603337
0.10821643286573146,-1.4272737011313035,0.8188612870017257,0.6084124141295689
0.11222444889779558,-0.20539187971341788,-1.1250105222829634,1.3304024019963818
0.11623246492985971,1.4030418697762876,-0.9515407077930891,-0.45150116198340173
0.12024048096192384,0.37111355932036494,1.0126169240569416,-1.3837304833790656
0.12424849699398796,-1.3591472389694188,1.0713067772536478,0.2878404617155237
0.1282565130260521,-0.5320596238925818,-0.8857540464925306,1.417813670385848
0.13226452905811623,1.2960764625945211,-1.1763106530740197,-0.1197658095205055
0.13627254509018036,0.6857161514390705,0.7446461559856692,-1.4303623074245764
0.1402805611222445,-1.2110566190129721,1.2647320242829672,-0.0536754052701606
0.1442885771543086,-0.8338892814052417,-0.5895199696952782,1.4234092511004683
0.14829659318637273,1.1090742454863511,-1.336833324898396,0.22775907941295462
0.15230460921843686,0.9692207729882041,0.4264278421526402,-1.3956486151408407
0.156312625250501,-0.9911034049844966,1.3887640608616967,-0.39766065587720467
0.16032064128256512,-1.0896153190988618,-0.25771576552591385,1.3473310846247526
0.16432865731462926,0.858981298644433,-1.420021788777633,0.561040490134999
0.16833667334669336,1.194401745301607,0.08601780150318905,-1.2804195468048623
0.1723446893787575,-0.7179449568775818,1.4324069240137096,-0.7144619671365647
0.17635270541082163,-1.2793736378303677,0.08180194720806813,1.197571690622432
0.18036072144288576,0.5680655525493018,-1.4228191311725704,0.8547535786233249
0.1843687374749499,1.3460646322858738,-0.2488441751264532,-1.097220457159363
0.18837675350701402,-0.40971183259133065,1.3935348790425597,-0.9838230464510814
0.19238476953907813,-1.3943432073568585,0.4130691294098605,0.9812740779469831
0.19639278557114226,0.245127420388145,-1.344777245236321,1.099649824848165
0.2004008016032064,1.4232920454112736,-0.572015931251597,-0.8512761141597252
0.20440881763527052,-0.07484746151484811,1.2745608313142733,-1.1997133698001397
0.20841683366733466,-1.4303037497279756,0.7261051918526226,0.7041985578753852
0.2124248496993988,-0.09992431453409927,-1.1857480520855264,1.2856723666194547
0.21643286573146292,1.4181515731569534,-0.8707061781183084,-0.547445395038616
0.22044088176352702,0.2724747255525313,1.079829265263243,-1.3523039908157726
0.22444889779559116,-1.3850833808660261,1.0018409479304724,0.38324243293555954
0.2284569138276553,-0.4403625039636567,-0.9584055743947724,1.3987680783582979
0.23246492985971942,1.3317987965230669,-1.1178209754641504,-0.21397782105925606
0.23647294589178355,0.6011998087698992,0.8250524759831728,-1.4262522847535255
0.24048096192384769,-1.262703760388515,1.2170262103543248,0.045677550034183
0.2444889779559118,-0.7489979255361848,-0.6829069791412599,1.431904904678052
0.24849699398797592,1.1749469762127733,-1.2970007829629426,0.12205380675014887
0.25250501002004005,0.8869308997507247,0.5306238759973781,-1.4175547757482092
0.2565130260521042,-1.0706135127458238,1.3594325478063023,-0.2888190350604853
0.2605210420841683,-1.0131059984973283,-0.37041026778176966,1.3835162662790694
0.26452905811623245,0.9510260528048262,-1.4031583559008238,0.4521323030957475
0.2685370741482966,1.124768077135666,0.20414500346096498,-1.328913080596621
0.2725450901803607,-0.8143912871040178,1.4255613388238337,-0.6111700517201334
0.27655310621242485,-1.2234537137922283,-0.030008863005504482,1.2534625767973815
0.280561122244489,0.6650516027841207,-1.4292291138264974,0.7641775110416158
0.28456913827655306,1.3044648491778157,-0.14406935734408466,-1.1603954918337114
0.2885771543086172,-0.5065030147281431,1.4117415340842345,-0.9052385193560913
0.2925851703406813,-1.3659465611204482,0.31534475980778914,1.0506018013126404
0.29659318637274545,0.3410757212078589,-1.3735573538351464,1.0324816326274717
0.3006012024048096,1.4073226686358098,-0.4814903157284057,-0.9258323529094328
0.3046092184368737,-0.17323511694199484,1.3179618187572428,-1.144726701814884
0.30861723446893785,-1.4295966393343533,0.6369605907723302,0.792636048560832
0.312625250501002,0.006027034300071149,-1.2435050779221877,1.2374780436224517
0.3166332665330661,1.4302782651209578,-0.7827227782712884,-0.6475554868493227
0.32064128256513025,0.16200527916768848,1.1515219353181165,-1.313527214485508
0.3246492985971944,-1.41120790551407,0.9182745198494473,0.49293338566461353
0.3286573146292585,-0.3284147320000197,-1.0432605760811406,1.3716753080811772
0.33266533066132264,1.3724277011470694,-1.041486124846792,-0.330941576299931
0.3366733466933867,0.49105404855942164,0.9181894421461076,-1.4092434907052185
0.34068136272545085,-1.3109525746118982,1.1509684077147988,0.1599841668980504
0.344689378757515,-0.6511181654622695,-0.7773942688135971,1.4285124342759996
0.3486973947895791,1.2315613355907615,-1.245811950612674,0.014250615022278906
0.35270541082164325,0.8010189413671644,0.6257850040143165,-1.4268039453815002
0.3567134268537074,-1.1342832869291848,1.321839694027061,-0.18755640709784752
0.3607214428857715,-0.9385505867040925,-0.4655279629778715,1.4040785496817547
0.36472945891783565,1.020684095415485,-1.3781916976990247,0.3575076022828783
0.3687374749498998,1.0626447310583722,0.29954294287094857,-1.362187673929311
0.3727454909819639,-0.8960070618267654,1.4158530722503466,-0.5198460104240266
